821,,,,,,,,,,,,,,,,,,,,-0.22992,-0.22432,-0.22363,-0.21449,,-0.20357,-0.19842,-0.19633,-0.19465,-0.19191,-0.18632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25657,0.28736,0.2846,0.2804,0.30242,0.30973,0.31749,0.33211,0.35069,0.34854,0.35987,0.38217,0.40337,0.40989,0.4245,0.43964,0.44796,0.46792,0.46998,0.50078,,0.51906,0.53648,0.56119,0.59347,0.61018,,,,0.64255,,0.65491,0.64694,0.65791,0.66001,0.67589,0.67621,0.71387,,0.71785,0.72296,0.75042,0.75379,0.7633,0.7692,0.77947
821.25,,,,,,,,,,,,,,,,,,,,-0.22997,-0.2245,-0.22379,-0.21452,,-0.20356,-0.1983,-0.19634,-0.19464,-0.19179,-0.18635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.2566,0.2872,0.28471,0.2804,0.30212,0.30989,0.31741,0.33164,0.35081,0.34851,0.35996,0.38224,0.40334,0.40999,0.42481,0.43955,0.4477,0.4676,0.46993,0.50089,,0.51968,0.53657,0.56133,0.59395,0.61036,,,,0.64249,,0.65446,0.64692,0.6579,0.66001,0.67629,0.67622,0.71383,,0.71789,0.72285,0.75059,0.75408,0.76328,0.76922,0.77934
821.5,,,,,,,,,,,,,,,,,,,,-0.23001,-0.22467,-0.22395,-0.21454,,-0.20356,-0.19817,-0.19634,-0.19463,-0.19166,-0.18636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25663,0.28704,0.28482,0.2804,0.30182,0.31006,0.31734,0.33118,0.35093,0.34849,0.36006,0.38231,0.40329,0.41009,0.42512,0.43946,0.44746,0.46728,0.46989,0.50101,,0.52032,0.53666,0.56147,0.59441,0.61052,,,,0.64239,,0.65398,0.64691,0.65789,0.66001,0.6767,0.67623,0.71373,,0.71794,0.72275,0.75074,0.75436,0.76325,0.76925,0.77921
821.75,,,,,,,,,,,,,,,,,,,,-0.23004,-0.22482,-0.2241,-0.21456,,-0.20356,-0.19802,-0.19635,-0.19462,-0.19153,-0.18636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25665,0.28687,0.28492,0.2804,0.30151,0.31022,0.31726,0.33072,0.35105,0.34846,0.36017,0.38238,0.40322,0.41021,0.42543,0.43936,0.44724,0.46696,0.46985,0.50114,,0.52099,0.53675,0.56161,0.59484,0.61066,,,,0.64225,,0.65348,0.64689,0.65789,0.66,0.67712,0.67624,0.71358,,0.718,0.72266,0.75086,0.75461,0.76321,0.76929,0.77909
822,,,,,,,,,,,,,,,,,,,,-0.23006,-0.22497,-0.22423,-0.21458,,-0.20355,-0.19786,-0.19636,-0.19461,-0.19138,-0.18634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25668,0.2867,0.28503,0.28041,0.30121,0.31038,0.31718,0.33026,0.35116,0.34843,0.3603,0.38245,0.40314,0.41035,0.42574,0.43927,0.44704,0.46664,0.46981,0.50127,,0.52168,0.53684,0.56174,0.59525,0.61078,,,,0.64208,,0.65296,0.64688,0.65789,0.65999,0.67753,0.67626,0.71338,,0.71807,0.72259,0.75095,0.75484,0.76318,0.76934,0.77898
822.25,,,,,,,,,,,,,,,,,,,,-0.23007,-0.2251,-0.22436,-0.2146,,-0.20355,-0.19769,-0.19636,-0.1946,-0.19122,-0.18631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.2567,0.28653,0.28513,0.28041,0.3009,0.31054,0.31711,0.3298,0.35127,0.3484,0.36045,0.38251,0.40304,0.4105,0.42605,0.43917,0.44687,0.46632,0.46978,0.50142,,0.5224,0.53693,0.56187,0.59563,0.61088,,,,0.64187,,0.65242,0.64686,0.65789,0.65999,0.67794,0.67627,0.71313,,0.71814,0.72254,0.75102,0.75505,0.76314,0.76939,0.77888
822.5,,,,,,,,,,,,,,,,,,,,-0.23006,-0.22522,-0.22448,-0.21461,,-0.20354,-0.19751,-0.19637,-0.19459,-0.19105,-0.18627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25673,0.28635,0.28523,0.28041,0.30059,0.3107,0.31703,0.32935,0.35137,0.34837,0.36061,0.38257,0.40293,0.41066,0.42636,0.43907,0.44671,0.466,0.46976,0.50157,,0.52313,0.53702,0.562,0.59599,0.61096,,,,0.64163,,0.65187,0.64684,0.65789,0.65998,0.67834,0.67629,0.71283,,0.71822,0.7225,0.75105,0.75524,0.7631,0.76946,0.77878
822.75,,,,,,,,,,,,,,,,,,,,-0.23005,-0.22532,-0.22459,-0.21462,,-0.20354,-0.19731,-0.19637,-0.19458,-0.19087,-0.18621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25675,0.28617,0.28532,0.28041,0.30028,0.31085,0.31695,0.32889,0.35146,0.34834,0.36078,0.38263,0.4028,0.41083,0.42667,0.43897,0.44658,0.46568,0.46974,0.50172,,0.52387,0.53711,0.56212,0.59632,0.61102,,,,0.64135,,0.65131,0.64682,0.6579,0.65997,0.67874,0.67631,0.71248,,0.7183,0.72248,0.75106,0.7554,0.76305,0.76953,0.7787
823,,,,,,,,,,,,,,,,,,,,-0.23002,-0.22542,-0.22469,-0.21463,,-0.20353,-0.1971,-0.19637,-0.19456,-0.19067,-0.18613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25677,0.28598,0.28542,0.28041,0.29997,0.31099,0.31687,0.32844,0.35155,0.34831,0.36097,0.38269,0.40265,0.41102,0.42697,0.43886,0.44647,0.46537,0.46972,0.50189,,0.52463,0.5372,0.56224,0.59661,0.61106,,,,0.64105,,0.65073,0.6468,0.65791,0.65996,0.67913,0.67633,0.71209,,0.71838,0.72248,0.75104,0.75553,0.76301,0.76961,0.77863
823.25,,,,,,,,,,,,,,,,,,,,-0.22998,-0.22551,-0.22479,-0.21464,,-0.20352,-0.19687,-0.19638,-0.19455,-0.19046,-0.18605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.2568,0.28579,0.28551,0.28041,0.29966,0.31114,0.31679,0.32799,0.35164,0.34829,0.36117,0.38274,0.40249,0.41121,0.42727,0.43876,0.44639,0.46506,0.46971,0.50205,,0.5254,0.53728,0.56235,0.59687,0.61108,,,,0.64071,,0.65016,0.64677,0.65793,0.65996,0.67951,0.67635,0.71165,,0.71848,0.72249,0.75099,0.75564,0.76296,0.7697,0.77858
823.5,,,,,,,,,,,,,,,,,,,,-0.22993,-0.22559,-0.22488,-0.21464,,-0.20351,-0.19663,-0.19638,-0.19453,-0.19023,-0.18594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25682,0.2856,0.2856,0.28041,0.29935,0.31128,0.31671,0.32755,0.35172,0.34826,0.36138,0.38279,0.40231,0.41142,0.42757,0.43866,0.44632,0.46475,0.46971,0.50223,,0.52617,0.53737,0.56245,0.5971,0.61108,,,,0.64034,,0.64958,0.64675,0.65794,0.65995,0.67987,0.67637,0.71118,,0.71857,0.72252,0.75092,0.75571,0.76292,0.7698,0.77853
823.75,,,,,,,,,,,,,,,,,,,,-0.22987,-0.22566,-0.22497,-0.21464,,-0.20351,-0.19636,-0.19639,-0.19451,-0.18999,-0.18582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25684,0.28541,0.28569,0.28041,0.29903,0.31142,0.31663,0.32711,0.35179,0.34823,0.36161,0.38284,0.40212,0.41164,0.42786,0.43855,0.44628,0.46445,0.46971,0.5024,,0.52695,0.53745,0.56255,0.5973,0.61105,,,,0.63994,,0.649,0.64672,0.65796,0.65994,0.68021,0.67639,0.71066,,0.71867,0.72257,0.75081,0.75576,0.76287,0.7699,0.7785
824,,,,,,,,,,,,,,,,,,,,-0.2298,-0.22572,-0.22505,-0.21464,,-0.2035,-0.19608,-0.19639,-0.19449,-0.18973,-0.18569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25686,0.28521,0.28577,0.28041,0.29872,0.31155,0.31655,0.32668,0.35186,0.3482,0.36185,0.38288,0.40192,0.41187,0.42815,0.43845,0.44627,0.46416,0.46971,0.50259,,0.52773,0.53753,0.56265,0.59746,0.61101,,,,0.63952,,0.64842,0.6467,0.65799,0.65993,0.68054,0.67641,0.71012,,0.71877,0.72264,0.75068,0.75578,0.76282,0.77,0.77848
824.25,,,,,,,,,,,,,,,,,,,,-0.22972,-0.22578,-0.22512,-0.21464,,-0.20349,-0.19578,-0.19639,-0.19447,-0.18945,-0.18554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25689,0.28501,0.28586,0.2804,0.29841,0.31168,0.31646,0.32625,0.35193,0.34817,0.3621,0.38292,0.4017,0.41211,0.42843,0.43835,0.44628,0.46388,0.46972,0.50277,,0.5285,0.53761,0.56273,0.59758,0.61094,,,,0.63908,,0.64786,0.64667,0.65801,0.65991,0.68084,0.67644,0.70954,,0.71887,0.72272,0.75053,0.75576,0.76278,0.77011,0.77847
824.5,,,,,,,,,,,,,,,,,,,,-0.22962,-0.22582,-0.22519,-0.21463,,-0.20348,-0.19545,-0.1964,-0.19445,-0.18916,-0.18537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25691,0.2848,0.28594,0.2804,0.2981,0.31181,0.31638,0.32583,0.35198,0.34814,0.36236,0.38296,0.40147,0.41235,0.4287,0.43824,0.44631,0.4636,0.46974,0.50296,,0.52927,0.53769,0.56281,0.59766,0.61086,,,,0.63862,,0.6473,0.64664,0.65804,0.6599,0.68112,0.67646,0.70894,,0.71897,0.72282,0.75035,0.75572,0.76273,0.77022,0.77848
824.75,,,,,,,,,,,,,,,,,,,,-0.22951,-0.22586,-0.22525,-0.21462,,-0.20347,-0.1951,-0.1964,-0.19443,-0.18884,-0.18518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25693,0.28459,0.28601,0.2804,0.29779,0.31193,0.3163,0.32541,0.35203,0.34811,0.36264,0.38299,0.40122,0.41261,0.42897,0.43814,0.44636,0.46333,0.46976,0.50315,,0.53003,0.53776,0.56288,0.59771,0.61075,,,,0.63814,,0.64676,0.64661,0.65807,0.65989,0.68138,0.67648,0.70832,,0.71908,0.72293,0.75014,0.75565,0.76268,0.77034,0.7785
825,,,,,,,,,,,,,,,,,,,,-0.22939,-0.22589,-0.22531,-0.21461,,-0.20346,-0.19473,-0.1964,-0.1944,-0.1885,-0.18498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25695,0.28438,0.28609,0.28039,0.29748,0.31204,0.31622,0.325,0.35208,0.34808,0.36292,0.38302,0.40097,0.41288,0.42922,0.43804,0.44644,0.46308,0.46978,0.50334,,0.53078,0.53783,0.56294,0.59772,0.61063,,,,0.63764,,0.64624,0.64659,0.6581,0.65988,0.68161,0.6765,0.70768,,0.71918,0.72306,0.74992,0.75555,0.76264,0.77045,0.77854
825.25,,,,,,,,,,,,,,,,,,,,-0.22925,-0.22592,-0.22537,-0.2146,,-0.20345,-0.19433,-0.1964,-0.19438,-0.18813,-0.18475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25697,0.28417,0.28616,0.28039,0.29717,0.31216,0.31614,0.3246,0.35212,0.34805,0.36322,0.38305,0.4007,0.41315,0.42947,0.43794,0.44654,0.46283,0.46982,0.50353,,0.53152,0.5379,0.56299,0.59769,0.61048,,,,0.63714,,0.64573,0.64656,0.65814,0.65987,0.68181,0.67652,0.70702,,0.71928,0.7232,0.74967,0.75542,0.76259,0.77057,0.77858
825.5,,,,,,,,,,,,,,,,,,,,-0.2291,-0.22593,-0.22542,-0.21458,,-0.20343,-0.1939,-0.19641,-0.19435,-0.18775,-0.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25699,0.28396,0.28623,0.28039,0.29687,0.31226,0.31606,0.3242,0.35215,0.34803,0.36352,0.38307,0.40042,0.41343,0.42971,0.43785,0.44667,0.4626,0.46985,0.50372,,0.53224,0.53796,0.56303,0.59762,0.61032,,,,0.63662,,0.64525,0.64653,0.65817,0.65986,0.68199,0.67655,0.70636,,0.71938,0.72335,0.74941,0.75526,0.76255,0.77069,0.77864
825.75,,,,,,,,,,,,,,,,,,,,-0.22893,-0.22594,-0.22547,-0.21456,,-0.20342,-0.19344,-0.19641,-0.19432,-0.18733,-0.18423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25701,0.28374,0.28629,0.28038,0.29656,0.31237,0.31598,0.32382,0.35218,0.348,0.36384,0.38309,0.40013,0.41371,0.42994,0.43775,0.44681,0.46238,0.46989,0.5039,,0.53294,0.53801,0.56307,0.59751,0.61014,,,,0.6361,,0.6448,0.64651,0.65821,0.65984,0.68213,0.67657,0.70569,,0.71947,0.72351,0.74913,0.75507,0.76251,0.7708,0.77871
826,,,,,,,,,,,,,,,,,,,,-0.22875,-0.22594,-0.22551,-0.21454,,-0.2034,-0.19296,-0.19641,-0.19429,-0.18689,-0.18394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25703,0.28352,0.28636,0.28038,0.29626,0.31247,0.3159,0.32344,0.3522,0.34797,0.36416,0.3831,0.39983,0.414,0.43015,0.43766,0.44698,0.46217,0.46994,0.50409,,0.53361,0.53807,0.56309,0.59737,0.60994,,,,0.63557,,0.64437,0.64648,0.65825,0.65983,0.68225,0.67659,0.70501,,0.71957,0.72369,0.74883,0.75487,0.76247,0.77091,0.77879
826.25,,,,,,,,,,,,,,,,,,,,-0.22855,-0.22594,-0.22556,-0.21452,,-0.20339,-0.19243,-0.19641,-0.19425,-0.18641,-0.18363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25705,0.2833,0.28641,0.28037,0.29595,0.31256,0.31582,0.32307,0.35221,0.34794,0.36449,0.38312,0.39951,0.4143,0.43036,0.43757,0.44717,0.46197,0.46999,0.50428,,0.53427,0.53811,0.56311,0.59719,0.60973,,,,0.63504,,0.64397,0.64645,0.65829,0.65982,0.68233,0.67661,0.70434,,0.71966,0.72387,0.74852,0.75463,0.76244,0.77102,0.77889
826.5,,,,,,,,,,,,,,,,,,,,-0.22833,-0.22593,-0.2256,-0.21449,,-0.20337,-0.19187,-0.19641,-0.19421,-0.1859,-0.18329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25707,0.28307,0.28647,0.28036,0.29565,0.31265,0.31574,0.32271,0.35222,0.34792,0.36483,0.38312,0.39919,0.41459,0.43055,0.43748,0.44738,0.46179,0.47004,0.50446,,0.53489,0.53816,0.56312,0.59698,0.60951,,,,0.63451,,0.64361,0.64643,0.65833,0.65981,0.68238,0.67663,0.70368,,0.71974,0.72406,0.7482,0.75438,0.76241,0.77113,0.77899
826.75,,,,,,,,,,,,,,,,,,,,-0.22809,-0.22591,-0.22563,-0.21446,,-0.20335,-0.19127,-0.19641,-0.19417,-0.18536,-0.18292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25709,0.28285,0.28652,0.28036,0.29536,0.31273,0.31566,0.32236,0.35222,0.34789,0.36518,0.38313,0.39886,0.4149,0.43074,0.4374,0.44762,0.46162,0.4701,0.50464,,0.53549,0.5382,0.56311,0.59673,0.60927,,,,0.63399,,0.64327,0.64641,0.65837,0.6598,0.6824,0.67664,0.70303,,0.71982,0.72426,0.74788,0.75411,0.76238,0.77123,0.7791
827,,,,,,,,,,,,,,,,,,,,-0.22783,-0.22588,-0.22567,-0.21442,,-0.20334,-0.19063,-0.19642,-0.19413,-0.18478,-0.18252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.2571,0.28262,0.28657,0.28035,0.29506,0.31281,0.31558,0.32202,0.35221,0.34787,0.36553,0.38313,0.39853,0.4152,0.43091,0.43732,0.44787,0.46147,0.47016,0.50481,,0.53605,0.53823,0.5631,0.59645,0.60901,,,,0.63348,,0.64298,0.64638,0.65841,0.65979,0.68239,0.67666,0.7024,,0.71989,0.72446,0.74755,0.75381,0.76236,0.77133,0.77922
827.25,,,,,,,,,,,,,,,,,,,,-0.22755,-0.22584,-0.2257,-0.21439,,-0.20331,-0.18995,-0.19642,-0.19409,-0.18416,-0.1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25712,0.28239,0.28662,0.28034,0.29477,0.31288,0.3155,0.3217,0.3522,0.34784,0.36589,0.38312,0.39818,0.41551,0.43106,0.43724,0.44814,0.46134,0.47023,0.50498,,0.53658,0.53825,0.56308,0.59614,0.60875,,,,0.63297,,0.64273,0.64636,0.65845,0.65978,0.68234,0.67668,0.70178,,0.71996,0.72466,0.74721,0.75351,0.76233,0.77142,0.77935
827.5,,,,,,,,,,,,,,,,,,,,-0.22725,-0.2258,-0.22573,-0.21434,,-0.20329,-0.18922,-0.19642,-0.19404,-0.1835,-0.18164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25714,0.28215,0.28666,0.28033,0.29448,0.31295,0.31543,0.32138,0.35218,0.34782,0.36625,0.38312,0.39783,0.41582,0.4312,0.43716,0.44843,0.46122,0.4703,0.50514,,0.53708,0.53828,0.56305,0.59579,0.60848,,,,0.63248,,0.64251,0.64634,0.65849,0.65977,0.68226,0.67669,0.70119,,0.72002,0.72487,0.74687,0.75319,0.76232,0.7715,0.77949
827.75,,,,,,,,,,,,,,,,,,,,-0.22693,-0.22575,-0.22575,-0.2143,,-0.20327,-0.18844,-0.19642,-0.19399,-0.1828,-0.18115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25715,0.28192,0.2867,0.28032,0.2942,0.31301,0.31535,0.32107,0.35216,0.34779,0.36662,0.38311,0.39748,0.41613,0.43133,0.43709,0.44873,0.46112,0.47037,0.5053,,0.53753,0.53829,0.56301,0.59542,0.6082,,,,0.63201,,0.64233,0.64632,0.65853,0.65976,0.68215,0.6767,0.70063,,0.72008,0.72508,0.74654,0.75285,0.7623,0.77157,0.77963
828,,,,,,,,,,,,,,,,,,,,-0.22658,-0.22569,-0.22578,-0.21425,,-0.20324,-0.1876,-0.19642,-0.19393,-0.18205,-0.18062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25717,0.28168,0.28674,0.28032,0.29392,0.31307,0.31528,0.32078,0.35213,0.34777,0.36699,0.38309,0.39712,0.41643,0.43145,0.43703,0.44906,0.46103,0.47045,0.50545,,0.53795,0.5383,0.56296,0.59502,0.60791,,,,0.63155,,0.6422,0.64631,0.65857,0.65975,0.68201,0.67671,0.7001,,0.72012,0.72529,0.74621,0.75251,0.76229,0.77164,0.77977
828.25,,,,,,,,,,,,,,,,,,,,-0.2262,-0.22563,-0.2258,-0.2142,,-0.20322,-0.18671,-0.19642,-0.19387,-0.18124,-0.18006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25718,0.28145,0.28677,0.28031,0.29364,0.31312,0.31521,0.32049,0.35209,0.34775,0.36737,0.38307,0.39675,0.41674,0.43154,0.43696,0.4494,0.46096,0.47052,0.5056,,0.53833,0.53831,0.5629,0.59459,0.60762,,,,0.63111,,0.64211,0.64629,0.65861,0.65974,0.68184,0.67672,0.6996,,0.72016,0.7255,0.74588,0.75217,0.76229,0.7717,0.77992
828.5,,,,,,,,,,,,,,,,,,,,-0.22579,-0.22555,-0.22582,-0.21414,,-0.20319,-0.18576,-0.19642,-0.19381,-0.18038,-0.17945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.2572,0.28121,0.2868,0.2803,0.29336,0.31316,0.31514,0.32022,0.35204,0.34773,0.36775,0.38305,0.39638,0.41705,0.43163,0.43691,0.44975,0.46091,0.47061,0.50573,,0.53866,0.5383,0.56283,0.59414,0.60732,,,,0.6307,,0.64206,0.64628,0.65865,0.65974,0.68165,0.67673,0.69914,,0.72019,0.7257,0.74557,0.75182,0.76229,0.77175,0.78007
828.75,,,,,,,,,,,,,,,,,,,,-0.22536,-0.22547,-0.22584,-0.21408,,-0.20316,-0.18474,-0.19642,-0.19374,-0.17946,-0.1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25721,0.28097,0.28683,0.28029,0.29309,0.3132,0.31507,0.31997,0.35199,0.34771,0.36813,0.38302,0.39601,0.41735,0.4317,0.43685,0.45012,0.46088,0.47069,0.50586,,0.53895,0.5383,0.56276,0.59367,0.60703,,,,0.63031,,0.64206,0.64627,0.65869,0.65973,0.68142,0.67674,0.69872,,0.72022,0.7259,0.74526,0.75146,0.76229,0.77179,0.78022
829,,,,,,,,,,,,,,,,,,,,-0.22489,-0.22538,-0.22586,-0.21401,,-0.20313,-0.18365,-0.19642,-0.19367,-0.17848,-0.17811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25722,0.28073,0.28685,0.28027,0.29283,0.31324,0.315,0.31972,0.35194,0.34769,0.36851,0.38299,0.39564,0.41765,0.43175,0.4368,0.4505,0.46086,0.47078,0.50598,,0.53919,0.53828,0.56268,0.59318,0.60673,,,,0.62995,,0.6421,0.64626,0.65872,0.65973,0.68117,0.67674,0.69835,,0.72023,0.72609,0.74497,0.75111,0.7623,0.77182,0.78037
829.25,,,,,,,,,,,,,,,,,,,,-0.22438,-0.22528,-0.22588,-0.21394,,-0.20309,-0.18249,-0.19642,-0.19359,-0.17744,-0.17736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25724,0.28048,0.28687,0.28026,0.29257,0.31327,0.31493,0.31949,0.35187,0.34767,0.3689,0.38296,0.39526,0.41795,0.43179,0.43676,0.45089,0.46086,0.47086,0.50609,,0.53939,0.53826,0.56259,0.59267,0.60643,,,,0.62961,,0.64218,0.64625,0.65875,0.65972,0.68089,0.67675,0.69802,,0.72024,0.72627,0.7447,0.75076,0.76231,0.77184,0.78052
829.5,,,,,,,,,,,,,,,,,,,,-0.22384,-0.22516,-0.22589,-0.21386,,-0.20305,-0.18125,-0.19642,-0.19351,-0.17632,-0.17657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25725,0.28024,0.28689,0.28025,0.29231,0.31329,0.31486,0.31927,0.3518,0.34765,0.36928,0.38292,0.39488,0.41824,0.43182,0.43672,0.45129,0.46088,0.47095,0.50619,,0.53954,0.53824,0.56249,0.59215,0.60613,,,,0.62931,,0.64231,0.64624,0.65879,0.65972,0.68059,0.67675,0.69774,,0.72024,0.72645,0.74444,0.75042,0.76232,0.77185,0.78067
829.75,,,,,,,,,,,,,,,,,,,,-0.22326,-0.22504,-0.22591,-0.21377,,-0.20301,-0.17992,-0.19642,-0.19342,-0.17513,-0.17572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25726,0.28,0.2869,0.28024,0.29206,0.3133,0.3148,0.31907,0.35173,0.34763,0.36966,0.38288,0.39451,0.41853,0.43182,0.43669,0.45171,0.46092,0.47104,0.50628,,0.53965,0.53821,0.56238,0.59162,0.60584,,,,0.62904,,0.64247,0.64624,0.65881,0.65971,0.68026,0.67675,0.69751,,0.72023,0.72661,0.7442,0.75009,0.76234,0.77185,0.78081
830,,,,,,,,,,,,,,,,,,,,-0.22264,-0.2249,-0.22592,-0.21368,,-0.20297,-0.17851,-0.19643,-0.19333,-0.17386,-0.17481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25727,0.27975,0.28691,0.28023,0.29181,0.31332,0.31474,0.31887,0.35165,0.34762,0.37005,0.38284,0.39413,0.41881,0.43182,0.43666,0.45213,0.46097,0.47113,0.50636,,0.53971,0.53817,0.56227,0.59108,0.60555,,,,0.62881,,0.64268,0.64624,0.65884,0.65971,0.67992,0.67674,0.69734,,0.72021,0.72677,0.74398,0.74977,0.76236,0.77184,0.78095
830.25,,,,,,,,,,,,,,,,,,,,-0.22197,-0.22476,-0.22593,-0.21358,,-0.20293,-0.177,-0.19643,-0.19323,-0.1725,-0.17384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25728,0.27951,0.28692,0.28021,0.29157,0.31332,0.31468,0.3187,0.35156,0.3476,0.37043,0.38279,0.39376,0.41908,0.43179,0.43663,0.45255,0.46104,0.47123,0.50643,,0.53971,0.53813,0.56216,0.59053,0.60527,,,,0.62861,,0.64293,0.64624,0.65887,0.65971,0.67956,0.67674,0.69721,,0.72018,0.72691,0.74378,0.74946,0.76239,0.77182,0.78108
830.5,,,,,,,,,,,,,,,,,,,,-0.22125,-0.2246,-0.22594,-0.21348,,-0.20288,-0.17538,-0.19643,-0.19312,-0.17105,-0.1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25729,0.27926,0.28692,0.2802,0.29134,0.31332,0.31462,0.31854,0.35147,0.34759,0.3708,0.38274,0.39339,0.41935,0.43175,0.43661,0.45299,0.46113,0.47132,0.50649,,0.53967,0.53809,0.56204,0.58997,0.605,,,,0.62845,,0.64322,0.64624,0.65889,0.65971,0.67919,0.67673,0.69714,,0.72014,0.72704,0.74361,0.74917,0.76242,0.77179,0.7812
830.75,,,,,,,,,,,,,,,,,,,,-0.22048,-0.22443,-0.22595,-0.21337,,-0.20283,-0.17366,-0.19643,-0.19301,-0.1695,-0.17169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.2573,0.27902,0.28692,0.28019,0.29111,0.31331,0.31456,0.31839,0.35137,0.34757,0.37118,0.38269,0.39302,0.41961,0.4317,0.4366,0.45342,0.46124,0.47141,0.50654,,0.53959,0.53804,0.56191,0.58942,0.60473,,,,0.62833,,0.64354,0.64624,0.65891,0.65971,0.6788,0.67673,0.69712,,0.7201,0.72715,0.74346,0.7489,0.76245,0.77175,0.78132
831,,,,,,,,,,,,,,,,,,,,-0.21966,-0.22424,-0.22596,-0.21325,,-0.20277,-0.17181,-0.19643,-0.19288,-0.16785,-0.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,,,0.22696,,0.25731,0.27877,0.28691,0.28017,0.29088,0.3133,0.31451,0.31826,0.35127,0.34756,0.37155,0.38263,0.39266,0.41986,0.43163,0.43659,0.45387,0.46136,0.4715,0.50657,,0.53945,0.53798,0.56178,0.58887,0.60448,,,,0.62824,,0.6439,0.64625,0.65892,0.65971,0.6784,0.67672,0.69716,,0.72005,0.72725,0.74334,0.74865,0.76248,0.77171,0.78143
