520.5,,,,,,,,,,,,,,,,-0.49434,-0.5027,-0.42253,-0.47782,-0.39813,-0.42203,,-0.39781,-0.41895,-0.3668,,,,,,-0.18446,,-0.16597,,,,,,,-0.084732,-0.083334,,,,0.01322,0.032095,0.039885,0.063818,0.089507,0.13693,,,,,,0.21132,0.24073,,0.25206,,0.26578,,0.34744,0.3611,0.3715,0.4047,0.40461,0.44815,0.47005,0.48024,0.50418,0.55607,0.56463,0.59926,0.58659,0.61379,0.63189,0.64912,0.67956,0.69144,0.70574,0.70737,0.73587,0.752
521,,,,,,,,,,,,,,,,-0.49399,-0.50268,-0.42254,-0.47788,-0.397,-0.42216,,-0.39708,-0.41888,-0.36704,,,,,,-0.1844,,-0.16553,,,,,,,-0.084789,-0.083967,,,,0.0093792,0.031649,0.03981,0.062766,0.089432,0.13727,,,,,,0.212,0.24078,,0.25129,,0.2658,,0.3476,0.3613,0.37117,0.40426,0.40461,0.44705,0.47013,0.4802,0.50423,0.55704,0.56489,0.60336,0.58679,0.61603,0.63194,0.64985,0.67949,0.69145,0.70589,0.70769,0.73584,0.75196
521.5,,,,,,,,,,,,,,,,-0.49369,-0.50267,-0.42275,-0.47793,-0.39608,-0.42236,,-0.39646,-0.41883,-0.36735,,,,,,-0.18433,,-0.16499,,,,,,,-0.084784,-0.083941,,,,0.0058374,0.031309,0.039757,0.062271,0.08952,0.13779,,,,,,0.21273,0.2408,,0.25057,,0.26583,,0.34773,0.36143,0.37085,0.40371,0.40462,0.44545,0.4702,0.48,0.50429,0.55771,0.56514,0.60688,0.58699,0.61775,0.6319,0.65061,0.67937,0.6916,0.70597,0.70798,0.73581,0.75148
522,,,,,,,,,,,,,,,,-0.49345,-0.50266,-0.42317,-0.47798,-0.39538,-0.42263,,-0.39593,-0.41878,-0.36775,,,,,,-0.18426,,-0.16437,,,,,,,-0.084717,-0.083256,,,,0.0026955,0.031085,0.039728,0.06235,0.089768,0.13848,,,,,,0.21346,0.24079,,0.24993,,0.26587,,0.34784,0.3615,0.37054,0.4031,0.40462,0.44342,0.47025,0.47965,0.50436,0.55806,0.56536,0.60962,0.58717,0.61883,0.6318,0.65134,0.67922,0.69188,0.70597,0.70819,0.73577,0.75061
522.5,,,,,,,,,,,,,,,,-0.49325,-0.50266,-0.42378,-0.47802,-0.3949,-0.42296,,-0.39552,-0.41875,-0.36821,,,,,,-0.18417,,-0.16367,,,,,,,-0.084589,-0.08193,,,,4.34E-05,0.030984,0.039723,0.063,0.090168,0.13931,,,,,,0.21418,0.24074,,0.2494,,0.26592,,0.34792,0.3615,0.37027,0.40244,0.40463,0.44109,0.4703,0.47918,0.50443,0.55804,0.56554,0.61138,0.58733,0.6192,0.63163,0.65199,0.67903,0.69225,0.70588,0.70834,0.73574,0.74942
523,,,,,,,,,,,,,,,,-0.49311,-0.50266,-0.4246,-0.47806,-0.39465,-0.42335,,-0.39522,-0.41872,-0.36874,,,,,,-0.18408,,-0.16291,,,,,,,-0.084404,-0.079993,,,,-0.0020431,0.031009,0.039742,0.064201,0.090706,0.14024,,,,,,0.21485,0.24065,,0.249,,0.26598,,0.34796,0.36143,0.37006,0.40179,0.40464,0.43857,0.47032,0.47861,0.5045,0.55768,0.56568,0.61205,0.58745,0.61883,0.63141,0.65251,0.67883,0.6927,0.70573,0.70839,0.7357,0.74798
523.5,,,,,,,,,,,,,,,,-0.49302,-0.50266,-0.42561,-0.4781,-0.39462,-0.4238,,-0.39504,-0.41871,-0.36934,,,,,,-0.18399,,-0.1621,,,,,,,-0.084167,-0.077493,,,,-0.0035039,0.03116,0.039786,0.065915,0.091364,0.14125,,,,,,0.21544,0.24054,,0.24875,,0.26603,,0.34796,0.36128,0.3699,0.40116,0.40465,0.43601,0.47033,0.47798,0.50457,0.55699,0.56575,0.61158,0.58752,0.61776,0.63115,0.65287,0.67862,0.6932,0.70551,0.70835,0.73567,0.74643
524,,,,,,,,,,,,,,,,-0.49299,-0.50267,-0.4268,-0.47814,-0.39483,-0.42431,,-0.39498,-0.41872,-0.37,,,,,,-0.1839,,-0.16126,,,,,,,-0.083882,-0.074491,,,,-0.0042968,0.031431,0.039852,0.068086,0.09212,0.1423,,,,,,0.21594,0.2404,,0.24866,,0.26609,,0.34791,0.36108,0.36982,0.4006,0.40466,0.43355,0.47031,0.47731,0.50462,0.556,0.56576,0.61002,0.58755,0.61604,0.63088,0.65304,0.67844,0.69369,0.70524,0.70822,0.73565,0.74487
524.5,,,,,,,,,,,,,,,,-0.49301,-0.50269,-0.42818,-0.47818,-0.39528,-0.42486,,-0.39503,-0.41873,-0.3707,,,,,,-0.18381,,-0.16041,,,,,,,-0.083556,-0.071059,,,,-0.0043986,0.031815,0.039938,0.070644,0.092949,0.14334,,,,,,0.21631,0.24024,,0.24873,,0.26614,,0.34784,0.36083,0.36981,0.40014,0.40467,0.43132,0.47028,0.47666,0.50467,0.55479,0.5657,0.60744,0.58752,0.6138,0.6306,0.65302,0.67827,0.69416,0.70495,0.70801,0.73563,0.74343
525,,,,,,,,,,,,,,,,-0.49309,-0.5027,-0.42974,-0.4782,-0.39595,-0.42546,,-0.39521,-0.41876,-0.37145,,,,,,-0.18371,,-0.15957,,,,,,,-0.083199,-0.067281,,,,-0.003806,0.032301,0.040043,0.073507,0.093822,0.14434,,,,,,0.21655,0.24007,,0.24897,,0.26619,,0.34773,0.36054,0.36987,0.39979,0.40467,0.42944,0.47023,0.47605,0.5047,0.55344,0.56558,0.60404,0.58744,0.61119,0.63034,0.65279,0.67815,0.69456,0.70465,0.70774,0.73563,0.74222
525.5,,,,,,,,,,,,,,,,-0.49323,-0.50272,-0.43146,-0.47823,-0.39684,-0.42611,,-0.3955,-0.4188,-0.37224,,,,,,-0.18363,,-0.15875,,,,,,,-0.082818,-0.06325,,,,-0.0025355,0.032872,0.040162,0.076582,0.09471,0.14527,,,,,,0.21665,0.2399,,0.24935,,0.26623,,0.34759,0.36022,0.37,0.39958,0.40467,0.42802,0.47017,0.47552,0.50471,0.55202,0.56541,0.60002,0.58732,0.60837,0.63011,0.65239,0.67808,0.69486,0.70437,0.70742,0.73564,0.74133
526,,,,,,,,,,,,,,,,-0.49342,-0.50275,-0.43335,-0.47825,-0.39795,-0.42679,,-0.39591,-0.41885,-0.37305,,,,,,-0.18355,,-0.15796,,,,,,,-0.082423,-0.059065,,,,-0.00062323,0.033512,0.040292,0.07977,0.095582,0.14609,,,,,,0.21659,0.23973,,0.24987,,0.26626,,0.34743,0.3599,0.3702,0.39952,0.40468,0.42714,0.47009,0.47511,0.5047,0.55062,0.5652,0.59564,0.58716,0.60554,0.62994,0.65182,0.67806,0.69505,0.70413,0.70709,0.73565,0.74084
526.5,,,,,,,,,,,,,,,,-0.49366,-0.50277,-0.43538,-0.47827,-0.39928,-0.4275,,-0.39643,-0.41891,-0.37389,,,,,,-0.18347,,-0.15724,,,,,,,-0.082023,-0.054828,,,,0.0018761,0.0342,0.040428,0.082966,0.096409,0.14676,,,,,,0.21639,0.23956,,0.2505,,0.26629,,0.34726,0.35959,0.37046,0.39961,0.40468,0.42684,0.47001,0.47484,0.50468,0.54934,0.56495,0.59121,0.58698,0.60288,0.62983,0.65115,0.67809,0.69511,0.70394,0.70675,0.73567,0.74077
527,,,,,,,,,,,,,,,,-0.49396,-0.5028,-0.43754,-0.47828,-0.40081,-0.42824,,-0.39706,-0.41899,-0.37473,,,,,,-0.1834,,-0.15658,,,,,,,-0.081629,-0.050645,,,,0.0048909,0.034917,0.040568,0.086067,0.097162,0.14727,,,,,,0.21605,0.23942,,0.25121,,0.2663,,0.34708,0.3593,0.37075,0.39985,0.40467,0.42714,0.46993,0.47472,0.50464,0.54826,0.56469,0.587,0.58678,0.60058,0.6298,0.65041,0.67818,0.69503,0.70383,0.70645,0.73571,0.74114
527.5,,,,,,,,,,,,,,,,-0.49432,-0.50284,-0.43983,-0.47829,-0.40253,-0.429,,-0.39779,-0.41907,-0.37558,,,,,,-0.18335,,-0.156,,,,,,,-0.081249,-0.046618,,,,0.0083344,0.035639,0.040706,0.088972,0.097816,0.1476,,,,,,0.21558,0.2393,,0.25198,,0.2663,,0.3469,0.35905,0.37108,0.40023,0.40467,0.42803,0.46986,0.47476,0.50459,0.54744,0.56444,0.58329,0.58658,0.59879,0.62984,0.64965,0.67831,0.69481,0.7038,0.7062,0.73574,0.74193
528,,,,,,,,,,,,,,,,-0.49472,-0.50288,-0.44223,-0.47829,-0.40443,-0.42977,,-0.39862,-0.41916,-0.37642,,,,,,-0.1833,,-0.15552,,,,,,,-0.080895,-0.042848,,,,0.012107,0.036345,0.040837,0.091584,0.098348,0.14773,,,,,,0.21501,0.23921,,0.25276,,0.26628,,0.34674,0.35885,0.37141,0.40072,0.40466,0.42946,0.46979,0.47496,0.50452,0.54693,0.56421,0.58033,0.58639,0.59763,0.62995,0.64893,0.67848,0.69449,0.70385,0.70603,0.73578,0.74305
528.5,,,,,,,,,,,,,,,,-0.49517,-0.50292,-0.44472,-0.47829,-0.40649,-0.43055,,-0.39954,-0.41926,-0.37724,,,,,,-0.18327,,-0.15515,,,,,,,-0.080573,-0.039427,,,,0.0161,0.037012,0.040958,0.09382,0.09874,0.14765,,,,,,0.21436,0.23915,,0.25353,,0.26626,,0.34661,0.35872,0.37173,0.40129,0.40466,0.43134,0.46973,0.47531,0.50445,0.54678,0.56401,0.57832,0.58623,0.59717,0.63012,0.6483,0.67868,0.69407,0.70397,0.70593,0.73581,0.74444
529,,,,,,,,,,,,,,,,-0.49567,-0.50296,-0.4473,-0.47829,-0.40871,-0.43133,,-0.40054,-0.41937,-0.37804,,,,,,-0.18325,,-0.15489,,,,,,,-0.080293,-0.036443,,,,0.020198,0.037621,0.041066,0.095604,0.098978,0.14738,,,,,,0.21365,0.23912,,0.25425,,0.26623,,0.34649,0.35865,0.37203,0.40193,0.40465,0.43358,0.46969,0.47578,0.50438,0.54699,0.56386,0.57737,0.5861,0.59746,0.63034,0.64781,0.67888,0.6936,0.70417,0.70593,0.73584,0.74598
529.5,,,,,,,,,,,,,,,,-0.49622,-0.503,-0.44994,-0.47828,-0.41106,-0.43211,,-0.40162,-0.41949,-0.37881,,,,,,-0.18324,,-0.15475,,,,,,,-0.080061,-0.033968,,,,0.024281,0.038151,0.041155,0.096879,0.099054,0.14691,,,,,,0.21291,0.23913,,0.25489,,0.26618,,0.34642,0.35866,0.37229,0.40259,0.40464,0.43605,0.46966,0.47635,0.50431,0.54754,0.56376,0.57757,0.58602,0.59846,0.63061,0.64749,0.67908,0.69309,0.70442,0.70602,0.73587,0.74755
530,,,,,,,,,,,,,,,,-0.49681,-0.50305,-0.45263,-0.47826,-0.41354,-0.43288,,-0.40276,-0.41961,-0.37954,,,,,,-0.18325,,-0.15473,,,,,,,-0.079883,-0.032066,,,,0.028231,0.038586,0.041225,0.097601,0.098965,0.14628,,,,,,0.21217,0.23918,,0.25543,,0.26613,,0.34638,0.35874,0.3725,0.40323,0.40463,0.43861,0.46965,0.47699,0.50424,0.5484,0.56373,0.57889,0.58598,0.60012,0.63089,0.64736,0.67926,0.69261,0.7047,0.7062,0.73589,0.74903
530.5,,,,,,,,,,,,,,,,-0.49743,-0.5031,-0.45536,-0.47825,-0.41611,-0.43362,,-0.40395,-0.41974,-0.38022,,,,,,-0.18327,,-0.15483,,,,,,,-0.079764,-0.030784,,,,0.031932,0.038913,0.041272,0.097746,0.098714,0.14549,,,,,,0.21148,0.23926,,0.25583,,0.26608,,0.34638,0.35888,0.37264,0.40384,0.40462,0.44112,0.46967,0.47766,0.50419,0.54952,0.56377,0.58125,0.586,0.60232,0.63117,0.64743,0.67941,0.69217,0.705,0.70645,0.73589,0.7503
531,,,,,,,,,,,,,,,,-0.49809,-0.50315,-0.45811,-0.47822,-0.41877,-0.43435,,-0.40519,-0.41987,-0.38084,,,,,,-0.1833,,-0.15505,,,,,,,-0.079707,-0.030156,,,,0.035277,0.039122,0.041295,0.09731,0.09831,0.14458,,,,,,0.21084,0.23937,,0.25608,,0.26602,,0.34641,0.35909,0.37272,0.40436,0.40462,0.44345,0.4697,0.47831,0.50415,0.55083,0.56387,0.58449,0.58607,0.60492,0.63142,0.6477,0.67951,0.69181,0.70529,0.70675,0.73589,0.75126
531.5,,,,,,,,,,,,,,,,-0.49879,-0.50321,-0.46085,-0.4782,-0.42148,-0.43504,,-0.40645,-0.42,-0.3814,,,,,,-0.18334,,-0.15539,,,,,,,-0.079712,-0.030198,,,,0.038167,0.039205,0.041293,0.096304,0.097765,0.14359,,,,,,0.21029,0.23951,,0.25617,,0.26597,,0.34649,0.35935,0.37271,0.40478,0.40461,0.44546,0.46975,0.47892,0.50412,0.55223,0.56402,0.5884,0.58618,0.60773,0.63164,0.64815,0.67956,0.69156,0.70555,0.70708,0.73588,0.75184
532,,,,,,,,,,,,,,,,-0.49951,-0.50326,-0.46358,-0.47816,-0.42424,-0.4357,,-0.40774,-0.42013,-0.38189,,,,,,-0.1834,,-0.15584,,,,,,,-0.079781,-0.03091,,,,0.040517,0.039161,0.041266,0.094763,0.097099,0.14255,,,,,,0.20986,0.23966,,0.2561,,0.26592,,0.3466,0.35964,0.37264,0.40506,0.4046,0.44704,0.46981,0.47944,0.50412,0.55365,0.56423,0.59273,0.58634,0.61057,0.6318,0.64874,0.67956,0.69144,0.70576,0.70742,0.73586,0.752
532.5,,,,,,,,,,,,,,,,-0.50026,-0.50331,-0.46628,-0.47813,-0.42702,-0.43632,,-0.40904,-0.42027,-0.38231,,,,,,-0.18347,,-0.15639,,,,,,,-0.079911,-0.032275,,,,0.042258,0.038989,0.041216,0.092735,0.096335,0.14149,,,,,,0.20956,0.23983,,0.25586,,0.26587,,0.34674,0.35996,0.37249,0.40521,0.4046,0.44811,0.46989,0.47984,0.50413,0.55499,0.56447,0.59718,0.58652,0.61325,0.6319,0.64944,0.6795,0.69145,0.7059,0.70774,0.73583,0.75171
533,,,,,,,,,,,,,,,,-0.50103,-0.50337,-0.46893,-0.47809,-0.4298,-0.43689,,-0.41034,-0.4204,-0.38265,,,,,,-0.18354,,-0.15703,,,,,,,-0.0801,-0.03426,,,,0.043338,0.038696,0.041143,0.090287,0.095498,0.14046,,,,,,0.2094,0.24001,,0.25548,,0.26583,,0.3469,0.36028,0.37228,0.4052,0.4046,0.44859,0.46997,0.48011,0.50416,0.55617,0.56472,0.60146,0.58672,0.61558,0.63193,0.65019,0.67939,0.6916,0.70597,0.70801,0.73579,0.75101
533.5,,,,,,,,,,,,,,,,-0.50182,-0.50343,-0.47151,-0.47805,-0.43256,-0.43741,,-0.41162,-0.42053,-0.38291,,,,,,-0.18362,,-0.15775,,,,,,,-0.080343,-0.036817,,,,0.043725,0.038291,0.04105,0.087499,0.094617,0.1395,,,,,,0.20939,0.24018,,0.25495,,0.2658,,0.34707,0.36059,0.37201,0.40503,0.4046,0.44848,0.47005,0.48021,0.5042,0.5571,0.56498,0.60529,0.58692,0.61741,0.63188,0.65094,0.67924,0.69188,0.70595,0.70822,0.73575,0.74994
534,,,,,,,,,,,,,,,,-0.50262,-0.50348,-0.47401,-0.47801,-0.43528,-0.43787,,-0.41287,-0.42066,-0.38308,,,,,,-0.18371,,-0.15852,,,,,,,-0.080633,-0.039882,,,,0.043405,0.037785,0.040939,0.084462,0.093724,0.13864,,,,,,0.20953,0.24034,,0.25432,,0.26578,,0.34725,0.36087,0.37171,0.40473,0.40461,0.44776,0.47013,0.48016,0.50426,0.55774,0.56522,0.60841,0.58711,0.61861,0.63176,0.65164,0.67906,0.69225,0.70586,0.70834,0.73572,0.74859
534.5,,,,,,,,,,,,,,,,-0.50346,-0.50354,-0.47652,-0.47796,-0.43805,-0.43829,,-0.41414,-0.42079,-0.38317,,,,,,-0.18381,,-0.15938,,,,,,,-0.080976,-0.043516,,,,0.042349,0.037173,0.040811,0.08116,0.092816,0.13789,,,,,,0.20982,0.24049,,0.25358,,0.26577,,0.34743,0.36113,0.37137,0.40428,0.40461,0.44644,0.4702,0.47994,0.50433,0.55804,0.56544,0.6107,0.58728,0.61912,0.63157,0.65226,0.67885,0.69272,0.70568,0.70838,0.73568,0.74702
535,,,,,,,,,,,,,,,,-0.50418,-0.50359,-0.47877,-0.4779,-0.44053,-0.43864,,-0.41529,-0.4209,-0.38316,,,,,,-0.1839,,-0.16017,,,,,,,-0.081301,-0.046951,,,,0.041391,0.036579,0.040687,0.078035,0.09199,0.13732,,,,,,0.2103,0.24065,,0.25284,,0.26577,,0.34762,0.36139,0.37104,0.4038,0.40462,0.44496,0.47027,0.47967,0.50441,0.55822,0.56565,0.61268,0.58745,0.61935,0.63136,0.65286,0.67865,0.69329,0.70548,0.70838,0.73566,0.74548
535.5,,,,,,,,,,,,,,,,-0.50474,-0.50363,-0.48069,-0.47783,-0.44266,-0.43891,,-0.41628,-0.421,-0.38304,,,,,,-0.18398,,-0.16089,,,,,,,-0.081597,-0.050075,,,,0.040567,0.036025,0.040571,0.075207,0.09128,0.13695,,,,,,0.21093,0.24082,,0.25216,,0.26579,,0.34783,0.36164,0.37075,0.40332,0.40463,0.44338,0.47034,0.47935,0.5045,0.55826,0.56586,0.61424,0.58762,0.61926,0.63114,0.6534,0.67847,0.69393,0.70526,0.70833,0.73564,0.74408
536,,,,,,,,,,,,,,,,-0.50515,-0.50366,-0.48234,-0.47775,-0.44448,-0.4391,,-0.41713,-0.42109,-0.38282,,,,,,,,-0.16152,,,,,,,-0.081865,-0.052916,,,,0.039871,0.035509,0.040465,0.072671,0.090686,0.13678,,,,,,0.21173,0.24098,,0.25152,,0.26582,,0.34804,0.36188,0.37049,0.40284,0.40464,0.44174,0.47041,0.479,0.5046,0.55815,0.56604,0.61533,0.58777,0.61887,0.63092,0.65387,0.67831,0.69461,0.70503,0.70824,0.73563,0.74287
536.5,,,,,,,,,,,,,,,,-0.50544,-0.50369,-0.48375,-0.47765,-0.44604,-0.43923,,-0.41786,-0.42116,-0.38249,,,,,,,,-0.16209,,,,,,,-0.08211,-0.055501,,,,0.039299,0.035029,0.040367,0.070421,0.090207,0.13682,,,,,,0.21269,0.24115,,0.25094,,0.26586,,0.34825,0.36211,0.37027,0.40236,0.40465,0.44006,0.47048,0.47862,0.50471,0.55791,0.56621,0.61592,0.58789,0.61817,0.6307,0.65425,0.67819,0.69531,0.7048,0.70811,0.73563,0.74191
537,,,,,,,,,,,,,,,,-0.5056,-0.50371,-0.48495,-0.47754,-0.44737,-0.43929,,-0.4185,-0.42122,-0.38204,,,,,,,,-0.1626,,,,,,,-0.082332,-0.057852,,,,0.038848,0.034582,0.040276,0.06845,0.089843,0.13707,,,,,,0.21379,0.24132,,0.25042,,0.26592,,0.34846,0.36232,0.37008,0.4019,0.40466,0.43838,0.47054,0.47822,0.50482,0.55753,0.56634,0.616,0.588,0.6172,0.63049,0.65453,0.67811,0.696,0.70458,0.70795,0.73564,0.74122
537.5,,,,,,,,,,,,,,,,-0.50565,-0.50373,-0.48599,-0.47741,-0.44851,-0.43928,,-0.41904,-0.42128,-0.38146,,,,,,,,-0.16306,,,,,,,-0.082534,-0.059991,,,,0.038513,0.034168,0.040194,0.066757,0.089594,0.13752,,,,,,0.21505,0.24149,,0.24995,,0.26599,,0.34867,0.36251,0.36995,0.40147,0.40468,0.43671,0.47059,0.47781,0.50493,0.55702,0.56645,0.61555,0.58808,0.61598,0.63031,0.65471,0.67806,0.69667,0.70437,0.70776,0.73566,0.74083
538,,,,,,,,,,,,,,,,-0.50558,-0.50374,-0.48687,-0.47726,-0.44947,-0.4392,,-0.41952,-0.42132,-0.38074,,,,,,,,-0.16346,,,,,,,-0.082718,-0.061937,,,,0.038293,0.033785,0.040118,0.065335,0.089458,0.13817,,,,,,0.21644,0.24165,,0.24956,,0.26608,,0.34888,0.36269,0.36985,0.40106,0.4047,0.43509,0.47063,0.4774,0.50504,0.55641,0.56652,0.6146,0.58814,0.61454,0.63014,0.65476,0.67806,0.69729,0.70419,0.70755,0.73569,0.74076
538.5,,,,,,,,,,,,,,,,-0.50539,-0.50375,-0.48763,-0.47709,-0.45029,-0.43906,,-0.41992,-0.42136,-0.37986,,,,,,,,-0.16383,,,,,,,-0.082885,-0.063708,,,,0.038186,0.03343,0.04005,0.064184,0.089438,0.13903,,,,,,0.21796,0.24182,,0.24923,,0.26617,,0.34908,0.36283,0.36981,0.40069,0.40471,0.43356,0.47066,0.47699,0.50515,0.55569,0.56655,0.61316,0.58816,0.61292,0.63,0.65471,0.67809,0.69784,0.70404,0.70733,0.73573,0.741
539,,,,,,,,,,,,,,,,-0.50507,-0.50375,-0.48827,-0.47688,-0.45098,-0.43885,,-0.42028,-0.4214,-0.37882,,,,,,,,-0.16415,,,,,,,-0.083037,-0.065319,,,,0.038191,0.033104,0.039989,0.063299,0.089531,0.1401,,,,,,0.21961,0.24197,,0.24898,,0.26627,,0.34926,0.36296,0.36981,0.40037,0.40473,0.43213,0.47069,0.47659,0.50525,0.5549,0.56655,0.61128,0.58815,0.61117,0.6299,0.65453,0.67817,0.6983,0.70392,0.70709,0.73577,0.74156
539.5,,,,,,,,,,,,,,,,-0.50463,-0.50375,-0.48882,-0.47664,-0.45155,-0.43856,,-0.42058,-0.42143,-0.37758,,,,,,,,-0.16444,,,,,,,-0.083176,-0.066785,,,,0.038308,0.032804,0.039934,0.062681,0.089739,0.14136,,,,,,0.22138,0.24213,,0.2488,,0.26639,,0.34944,0.36305,0.36986,0.40009,0.40475,0.43082,0.4707,0.47621,0.50534,0.55405,0.56651,0.609,0.58812,0.60934,0.62983,0.65425,0.67828,0.69865,0.70384,0.70686,0.73582,0.74241
540,,,,,,,,,,,,,,,,-0.50404,-0.50374,-0.4893,-0.47637,-0.45202,-0.43818,,-0.42084,-0.42145,-0.37612,,,,,,,,-0.16471,,,,,,,-0.083302,-0.068119,,,,0.038536,0.03253,0.039886,0.062327,0.090062,0.14282,,,,,,0.22325,0.24227,,0.24869,,0.26651,,0.34959,0.36311,0.36995,0.39986,0.40476,0.42968,0.4707,0.47586,0.50542,0.55316,0.56643,0.60639,0.58805,0.60748,0.6298,0.65386,0.67843,0.69888,0.7038,0.70664,0.73587,0.74352
540.5,,,,,,,,,,,,,,,,-0.50329,-0.50373,-0.4897,-0.47604,-0.4524,-0.43772,,-0.42107,-0.42147,-0.37442,,,,,,,,-0.16494,,,,,,,-0.083416,-0.069333,,,,0.038875,0.032281,0.039844,0.062236,0.0905,0.14448,,,,,,0.22521,0.24241,,0.24866,,0.26664,,0.34973,0.36315,0.37009,0.39969,0.40478,0.4287,0.4707,0.47555,0.50549,0.55225,0.56633,0.60352,0.58796,0.60563,0.62981,0.65339,0.6786,0.69898,0.70381,0.70644,0.73592,0.74484
541,,,,,,,,,,,,,,,,-0.50237,-0.50371,-0.49004,-0.47566,-0.45271,-0.43715,,-0.42126,-0.42149,-0.37242,,,,,,,,-0.16515,,,,,,,-0.083521,-0.070438,,,,0.039328,0.032056,0.039809,0.06241,0.091053,0.14634,,,,,,0.22726,0.24254,,0.24871,,0.26677,,0.34986,0.36315,0.37028,0.39958,0.4048,0.42792,0.47068,0.47528,0.50554,0.55135,0.56619,0.60046,0.58785,0.60386,0.62985,0.65284,0.67879,0.69895,0.70385,0.70627,0.73597,0.74632
541.5,,,,,,,,,,,,,,,,-0.50125,-0.50369,-0.49033,-0.47522,-0.45293,-0.43647,,-0.42143,-0.4215,-0.37011,,,,,,,,-0.16533,,,,,,,-0.083615,-0.071443,,,,0.039895,0.031853,0.03978,0.062849,0.091722,0.14838,,,,,,0.22938,0.24265,,0.24883,,0.26692,,0.34996,0.36312,0.3705,0.39953,0.40481,0.42734,0.47065,0.47506,0.50558,0.55047,0.56602,0.59729,0.58771,0.60222,0.62993,0.65224,0.67901,0.6988,0.70394,0.70612,0.73602,0.74792
542,,,,,,,,,,,,,,,,-0.49991,-0.50366,-0.49058,-0.47471,-0.45309,-0.43566,,-0.42157,-0.42151,-0.36742,,,,,,,,-0.1655,,,,,,,-0.083702,-0.072357,,,,0.04058,0.031673,0.039756,0.063552,0.092507,0.15062,,,,,,0.23156,0.24276,,0.24902,,0.26706,,0.35003,0.36306,0.37077,0.39953,0.40483,0.42698,0.47061,0.47489,0.5056,0.54965,0.56583,0.59411,0.58755,0.60074,0.63005,0.65159,0.67923,0.69852,0.70407,0.70601,0.73606,0.74956
542.5,,,,,,,,,,,,,,,,-0.49831,-0.50363,-0.49078,-0.47411,-0.45319,-0.4347,,-0.4217,-0.42152,-0.36431,,,,,,,,-0.16565,,,,,,,-0.08378,-0.073188,,,,0.041384,0.031515,0.039739,0.064523,0.093408,0.15303,,,,,,0.23379,0.24286,,0.24929,,0.26721,,0.35009,0.36297,0.37106,0.3996,0.40484,0.42684,0.47057,0.47477,0.50561,0.5489,0.56562,0.59099,0.58738,0.59948,0.6302,0.65093,0.67945,0.69812,0.70423,0.70595,0.7361,0.75118
543,,,,,,,,,,,,,,,,-0.49641,-0.50359,-0.49095,-0.47342,-0.45322,-0.43357,,-0.4218,-0.42153,-0.36071,,,,,,,,-0.16578,,,,,,,-0.083851,-0.073944,,,,0.042312,0.031378,0.039728,0.065763,0.094427,0.15562,,,,,,0.23606,0.24294,,0.24963,,0.26736,,0.35012,0.36286,0.37139,0.39974,0.40485,0.42693,0.47051,0.47472,0.5056,0.54824,0.5654,0.58803,0.58721,0.59847,0.63037,0.65028,0.67966,0.69762,0.70442,0.70592,0.73613,0.75273
543.5,,,,,,,,,,,,,,,-0.52151,-0.49416,-0.50354,-0.4911,-0.4726,-0.45319,-0.43225,,-0.42189,-0.42153,-0.35654,,,,,,,,-0.1659,,,,,,,-0.083916,-0.074631,,,,0.043367,0.031261,0.039722,0.067273,0.095564,0.15839,,,,,,0.23835,0.24301,,0.25004,,0.26751,,0.35012,0.36271,0.37174,0.39992,0.40486,0.42724,0.47045,0.47472,0.50557,0.54769,0.56517,0.5853,0.58702,0.59773,0.63057,0.64965,0.67986,0.69704,0.70463,0.70594,0.73615,0.75414
544,,,,,,,,,,,,,,,-0.52143,-0.49152,-0.50348,-0.49121,-0.47166,-0.45309,-0.43071,,-0.42197,-0.42154,-0.35173,,,,,,,,-0.16601,,,,,,,-0.083975,-0.075255,,,,0.044554,0.031165,0.039723,0.069059,0.096819,0.16133,,,,,,0.24065,0.24307,,0.25051,,0.26766,,0.3501,0.36254,0.37211,0.40017,0.40486,0.42776,0.47038,0.47479,0.50553,0.54726,0.56494,0.58288,0.58684,0.59729,0.63078,0.64906,0.68005,0.69639,0.70485,0.706,0.73616,0.75536
544.5,,,,,,,,,,,,,,,-0.52134,-0.48855,-0.50341,-0.4913,-0.4706,-0.45294,-0.42898,,-0.42204,-0.42154,-0.34641,,,,,,,,-0.1661,,,,,,,-0.084027,-0.075801,,,,0.045829,0.031092,0.039729,0.071043,0.098142,0.16431,,,,,,0.24286,0.24311,,0.25103,,0.2678,,0.35006,0.36235,0.37248,0.40045,0.40487,0.42847,0.47032,0.47491,0.50547,0.54697,0.56472,0.58089,0.58667,0.59717,0.63099,0.64855,0.6802,0.69572,0.70507,0.7061,0.73616,0.75631
545,,,,,,,,,,,,,,,-0.52126,-0.48563,-0.50334,-0.49139,-0.46955,-0.45281,-0.42724,,-0.42209,-0.42153,-0.34114,,,,,,,,-0.16618,,,,,,,-0.084084,-0.076413,,,,0.046309,0.031037,0.03974,0.073027,0.099355,0.1668,,,,,,0.24433,0.24306,,0.25153,,0.26789,,0.34993,0.36208,0.37279,0.40074,0.40486,0.42929,0.47023,0.47507,0.50538,0.54681,0.56451,0.57929,0.58651,0.59733,0.63117,0.64811,0.68026,0.69497,0.70525,0.70623,0.73614,0.75662
