0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25354,,-0.24307,,-0.22789,-0.21814,-0.21297,-0.21213,,-0.19807,-0.17669,-0.16952,-0.16708,-0.14454,-0.1464,,-0.13364,-0.12214,-0.1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3245,0.33049,0.32981,0.33418,0.33614,0.36771,0.36242,0.37714,0.38387,0.41601,0.41541,0.43586,0.45775,0.46802,0.4821,0.49832,0.525,0.53919,0.55097,0.56755,0.5837,0.61125,0.63879,0.63688,0.65624,0.66693,0.69111,0.71727,0.72271,0.74056,0.77306
510.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25409,,-0.24411,,-0.22894,-0.2198,-0.2139,-0.21209,,-0.19856,-0.17827,-0.1701,-0.16773,-0.14555,-0.14665,,-0.13381,-0.12297,-0.10851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3251,0.33059,0.32988,0.33419,0.33617,0.36925,0.36265,0.37829,0.38414,0.41603,0.4154,0.43736,0.45782,0.4676,0.48223,0.49895,0.52602,0.53888,0.5508,0.56774,0.58505,0.6116,0.63787,0.63666,0.65633,0.66696,0.69248,0.72016,0.72277,0.7406,0.77285
511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25455,,-0.24502,,-0.22985,-0.22126,-0.21471,-0.21204,,-0.19897,-0.17967,-0.17061,-0.16831,-0.14645,-0.14687,,-0.13395,-0.1237,-0.11142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32571,0.33068,0.32995,0.33419,0.3362,0.37074,0.36284,0.37951,0.3844,0.41594,0.4154,0.43891,0.45784,0.46713,0.48244,0.49962,0.52692,0.53851,0.55065,0.56806,0.58656,0.6119,0.63688,0.63645,0.65646,0.66698,0.69391,0.72292,0.72282,0.74061,0.77263
511.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25493,,-0.24582,,-0.23062,-0.22255,-0.2154,-0.21198,,-0.1993,-0.18091,-0.17107,-0.16881,-0.14726,-0.14707,,-0.13406,-0.12434,-0.11395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32632,0.33075,0.33001,0.33417,0.33622,0.37215,0.36299,0.38079,0.38466,0.41575,0.41542,0.44048,0.4578,0.4666,0.48273,0.50032,0.52769,0.53806,0.55053,0.5685,0.5882,0.61215,0.63585,0.63626,0.65664,0.66697,0.69534,0.72545,0.72285,0.74058,0.77242
512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25525,,-0.24653,,-0.23127,-0.22369,-0.216,-0.21191,,-0.19957,-0.182,-0.17147,-0.16925,-0.14798,-0.14724,,-0.13414,-0.1249,-0.11612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32692,0.33081,0.33008,0.33413,0.33623,0.37347,0.36309,0.38211,0.38491,0.41545,0.41544,0.44204,0.4577,0.46604,0.4831,0.50101,0.52831,0.53756,0.55044,0.56904,0.58992,0.61233,0.6348,0.63609,0.65686,0.66696,0.69673,0.72767,0.72287,0.74052,0.77222
512.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2555,,-0.24715,,-0.2318,-0.22469,-0.2165,-0.21182,,-0.19978,-0.18296,-0.17184,-0.16963,-0.14862,-0.14738,,-0.13419,-0.12539,-0.11797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32751,0.33087,0.33014,0.33409,0.33624,0.37467,0.36316,0.38346,0.38514,0.41504,0.41547,0.44357,0.45755,0.46545,0.48353,0.5017,0.52877,0.53701,0.55039,0.56966,0.59168,0.61245,0.63377,0.63595,0.65711,0.66693,0.69803,0.7295,0.72288,0.74042,0.77203
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25568,,-0.24768,,-0.23224,-0.22557,-0.21693,-0.21172,,-0.19993,-0.1838,-0.17216,-0.16995,-0.14919,-0.14751,,-0.13421,-0.1258,-0.11952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32807,0.3309,0.3302,0.33402,0.33624,0.37575,0.36318,0.3848,0.38536,0.41454,0.41551,0.44503,0.45736,0.46485,0.48402,0.50237,0.52905,0.53643,0.55037,0.57037,0.59343,0.61249,0.63279,0.63584,0.65739,0.66688,0.6992,0.73087,0.72286,0.7403,0.77187
513.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25581,,-0.24816,,-0.23257,-0.22635,-0.21727,-0.21161,,-0.20002,-0.18454,-0.17244,-0.17022,-0.1497,-0.14761,,-0.1342,-0.12615,-0.12077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32861,0.33093,0.33026,0.33395,0.33623,0.37668,0.36316,0.38613,0.38555,0.41396,0.41556,0.44641,0.45711,0.46424,0.48457,0.503,0.52915,0.53583,0.55039,0.57112,0.59512,0.61245,0.63189,0.63577,0.65768,0.66682,0.70019,0.73174,0.72283,0.74016,0.77174
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25589,,-0.24856,,-0.23281,-0.22703,-0.21755,-0.21148,,-0.20005,-0.18517,-0.1727,-0.17045,-0.15016,-0.1477,,-0.13417,-0.12644,-0.12174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32912,0.33094,0.33031,0.33386,0.33621,0.37747,0.3631,0.38743,0.38573,0.4133,0.41562,0.44767,0.45683,0.46364,0.48514,0.50358,0.52908,0.53523,0.55044,0.57192,0.59671,0.61235,0.63109,0.63574,0.65798,0.66675,0.70098,0.73207,0.72278,0.73999,0.77166
514.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25591,,-0.24892,,-0.23297,-0.22762,-0.21776,-0.21132,,-0.20002,-0.18572,-0.17292,-0.17063,-0.15056,-0.14776,,-0.1341,-0.12667,-0.12245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32959,0.33094,0.33036,0.33376,0.33619,0.37808,0.36299,0.38867,0.38588,0.41256,0.41568,0.44881,0.4565,0.46305,0.48575,0.50409,0.52882,0.53464,0.55053,0.57273,0.59815,0.61217,0.63043,0.63574,0.65828,0.66668,0.70153,0.73186,0.72272,0.73982,0.77161
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25588,,-0.24923,,-0.23304,-0.22814,-0.2179,-0.21115,,-0.19993,-0.18619,-0.17312,-0.17078,-0.15092,-0.14781,,-0.13401,-0.12684,-0.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33001,0.33092,0.3304,0.33365,0.33616,0.37853,0.36285,0.38984,0.386,0.41177,0.41575,0.44979,0.45615,0.4625,0.48637,0.50453,0.52838,0.53407,0.55065,0.57353,0.59941,0.61193,0.62991,0.63579,0.65857,0.6666,0.70183,0.73111,0.72265,0.73964,0.7716
515.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25579,,-0.24949,,-0.23302,-0.2286,-0.21798,-0.21095,,-0.19979,-0.18657,-0.1733,-0.17088,-0.15124,-0.14785,,-0.13388,-0.12696,-0.12309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33039,0.33089,0.33043,0.33352,0.33613,0.37879,0.36266,0.39093,0.38609,0.41094,0.41583,0.45059,0.45577,0.46199,0.48698,0.50489,0.52778,0.53353,0.55079,0.57431,0.60046,0.61163,0.62956,0.63587,0.65883,0.66651,0.70186,0.72984,0.72256,0.73946,0.77164
516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25564,,-0.24971,,-0.23292,-0.22899,-0.21801,-0.21073,,-0.19959,-0.18689,-0.17345,-0.17094,-0.15152,-0.14787,,-0.13373,-0.12703,-0.12304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33071,0.33084,0.33046,0.3334,0.33608,0.37887,0.36243,0.39191,0.38615,0.41007,0.41591,0.45122,0.45537,0.46152,0.48759,0.50515,0.52702,0.53305,0.55097,0.57504,0.60125,0.61128,0.62938,0.63599,0.65906,0.66643,0.70163,0.7281,0.72248,0.73929,0.77172
516.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25544,,-0.2499,,-0.23274,-0.22933,-0.21797,-0.21048,,-0.19932,-0.18715,-0.17359,-0.17096,-0.15176,-0.14787,,-0.13354,-0.12704,-0.12272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33098,0.33078,0.33049,0.33326,0.33604,0.37877,0.36217,0.39277,0.38618,0.40919,0.41599,0.45164,0.45497,0.46112,0.48817,0.50531,0.52613,0.53263,0.55116,0.5757,0.60178,0.61089,0.62939,0.63614,0.65926,0.66634,0.70114,0.72595,0.72238,0.73913,0.77183
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25518,,-0.25005,,-0.23247,-0.22962,-0.21787,-0.21019,,-0.19898,-0.18733,-0.17371,-0.17095,-0.15198,-0.14786,,-0.13331,-0.127,-0.12215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33118,0.33071,0.3305,0.33312,0.33599,0.37848,0.36188,0.3935,0.38617,0.40831,0.41607,0.45186,0.45456,0.46079,0.48871,0.50537,0.52512,0.53228,0.55137,0.57628,0.60202,0.61047,0.62958,0.63632,0.65941,0.66626,0.70041,0.72346,0.72229,0.739,0.77198
517.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25485,,-0.25017,,-0.2321,-0.22986,-0.21772,-0.20987,,-0.19858,-0.18746,-0.17381,-0.1709,-0.15217,-0.14783,,-0.13305,-0.12691,-0.12132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33132,0.33063,0.33051,0.33297,0.33593,0.37801,0.36156,0.39409,0.38613,0.40743,0.41615,0.45187,0.45416,0.46053,0.4892,0.50533,0.52402,0.532,0.55159,0.57675,0.60197,0.61004,0.62994,0.63652,0.65952,0.66619,0.69947,0.72073,0.72221,0.73889,0.77216
518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25445,,-0.25027,,-0.23164,-0.23006,-0.21749,-0.2095,,-0.19809,-0.18753,-0.1739,-0.17081,-0.15233,-0.14778,,-0.13274,-0.12676,-0.12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3314,0.33054,0.33051,0.33283,0.33587,0.37737,0.36122,0.39452,0.38606,0.40658,0.41623,0.45167,0.45377,0.46035,0.48963,0.50519,0.52285,0.53182,0.55181,0.57712,0.60163,0.6096,0.63047,0.63673,0.65957,0.66613,0.69834,0.71783,0.72213,0.73881,0.77236
518.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25398,,-0.25033,,-0.23107,-0.23023,-0.21721,-0.20909,,-0.19752,-0.18754,-0.17397,-0.17068,-0.15246,-0.14772,,-0.13239,-0.12656,-0.11882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33141,0.33044,0.3305,0.33268,0.33581,0.37656,0.36086,0.3948,0.38596,0.40576,0.4163,0.45127,0.4534,0.46025,0.49,0.50494,0.52164,0.53173,0.55204,0.57736,0.60101,0.60917,0.63114,0.63695,0.65957,0.66609,0.69706,0.71489,0.72206,0.73876,0.77257
519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25342,,-0.25037,,-0.23039,-0.23036,-0.21685,-0.20862,,-0.19686,-0.1875,-0.17403,-0.17051,-0.15258,-0.14765,,-0.13199,-0.1263,-0.11713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33135,0.33033,0.33049,0.33254,0.33574,0.37559,0.36049,0.39492,0.38583,0.405,0.41637,0.45066,0.45306,0.46024,0.49028,0.5046,0.52041,0.53173,0.55226,0.57748,0.60012,0.60876,0.63195,0.63718,0.65951,0.66605,0.69568,0.712,0.722,0.73875,0.77279
519.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25276,,-0.25039,,-0.22958,-0.23046,-0.21641,-0.2081,,-0.1961,-0.18739,-0.17408,-0.1703,-0.15267,-0.14755,,-0.13154,-0.12598,-0.11512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33123,0.33021,0.33047,0.3324,0.33568,0.37447,0.36011,0.39488,0.38567,0.4043,0.41644,0.44986,0.45275,0.46031,0.49049,0.50417,0.5192,0.53182,0.55246,0.57746,0.59899,0.60838,0.63286,0.6374,0.65941,0.66603,0.69424,0.70926,0.72196,0.73877,0.773
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25201,,-0.25038,,-0.22864,-0.23052,-0.21589,-0.20751,,-0.19522,-0.18722,-0.17412,-0.17004,-0.15274,-0.14744,,-0.13104,-0.1256,-0.11278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33104,0.33008,0.33044,0.33226,0.33561,0.37323,0.35972,0.39467,0.38549,0.40368,0.41649,0.44889,0.45249,0.46046,0.4906,0.50367,0.51803,0.532,0.55265,0.57731,0.59765,0.60805,0.63384,0.6376,0.65925,0.66603,0.6928,0.70676,0.72193,0.73883,0.7732
520.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25113,,-0.25034,,-0.22755,-0.23055,-0.21528,-0.20684,,-0.19422,-0.187,-0.17415,-0.16973,-0.15279,-0.1473,,-0.13046,-0.12515,-0.11007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33079,0.32995,0.3304,0.33214,0.33555,0.37187,0.35934,0.3943,0.38528,0.40314,0.41654,0.44776,0.45226,0.4607,0.49063,0.5031,0.51692,0.53228,0.55282,0.57704,0.59614,0.60776,0.63487,0.63779,0.65905,0.66604,0.6914,0.70461,0.72192,0.73892,0.77338
521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25013,,-0.25028,,-0.22629,-0.23056,-0.21458,-0.20609,,-0.19309,-0.1867,-0.17417,-0.16937,-0.15283,-0.14715,,-0.12982,-0.12463,-0.10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33048,0.32982,0.33036,0.33202,0.33548,0.37041,0.35896,0.39377,0.38505,0.4027,0.41658,0.44648,0.45209,0.46101,0.49057,0.50247,0.51591,0.53263,0.55296,0.57664,0.59449,0.60755,0.63592,0.63796,0.65881,0.66606,0.69009,0.70287,0.72193,0.73903,0.77352
521.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24898,,-0.2502,,-0.22484,-0.23053,-0.21376,-0.20524,,-0.1918,-0.18634,-0.17418,-0.16895,-0.15284,-0.14697,,-0.1291,-0.12403,-0.10345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33011,0.32969,0.33032,0.33191,0.33542,0.36887,0.3586,0.39309,0.38481,0.40235,0.41661,0.44509,0.45197,0.4614,0.49041,0.5018,0.51502,0.53305,0.55307,0.57613,0.59276,0.60739,0.63694,0.63809,0.65854,0.6661,0.68891,0.7016,0.72196,0.73918,0.77364
522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24767,,-0.25008,,-0.22319,-0.23047,-0.21282,-0.20429,,-0.19035,-0.1859,-0.17418,-0.16847,-0.15284,-0.14676,,-0.1283,-0.12334,-0.099473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3297,0.32956,0.33026,0.33181,0.33536,0.36728,0.35825,0.39228,0.38455,0.40212,0.41663,0.44361,0.45191,0.46184,0.49017,0.5011,0.51426,0.53353,0.55315,0.57553,0.59098,0.60732,0.63792,0.6382,0.65825,0.66616,0.68791,0.70086,0.722,0.73934,0.77371
522.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24617,,-0.24993,,-0.2213,-0.23038,-0.21175,-0.20321,,-0.1887,-0.18539,-0.17417,-0.16792,-0.15282,-0.14653,,-0.12741,-0.12256,-0.094994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32923,0.32943,0.33021,0.33172,0.3353,0.36565,0.35792,0.39133,0.38429,0.40199,0.41664,0.44206,0.4519,0.46234,0.48985,0.50039,0.51367,0.53407,0.5532,0.57484,0.58921,0.60731,0.63882,0.63826,0.65795,0.66622,0.68712,0.70066,0.72205,0.73951,0.77375
523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24447,,-0.24976,,-0.21915,-0.23026,-0.21053,-0.20201,,-0.18684,-0.18479,-0.17415,-0.16729,-0.15279,-0.14626,,-0.12641,-0.12169,-0.08997,,,,,,,,,,,,,,,,,,0.20888,,,,,,,,,,,0.32872,0.3293,0.33015,0.33165,0.33525,0.36401,0.35762,0.39027,0.38402,0.40198,0.41664,0.44048,0.45195,0.46288,0.48946,0.49969,0.51324,0.53464,0.5532,0.57409,0.5875,0.60738,0.63961,0.63829,0.65765,0.6663,0.68658,0.70101,0.72212,0.73969,0.77374
523.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24253,,-0.24954,,-0.21671,-0.23011,-0.20914,-0.20065,,-0.18475,-0.18409,-0.17412,-0.16658,-0.15273,-0.14597,,-0.1253,-0.1207,-0.084349,,,,,,,,,,,,,,,,,,0.2089,,,,,,,,,,,0.32817,0.32918,0.33008,0.33159,0.3352,0.36237,0.35735,0.38912,0.38375,0.40208,0.41663,0.43888,0.45206,0.46346,0.48899,0.49901,0.51298,0.53523,0.55318,0.57329,0.58589,0.60753,0.64027,0.63827,0.65735,0.66638,0.68628,0.70191,0.7222,0.73987,0.77368
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24032,,-0.24929,,-0.21394,-0.22991,-0.20757,-0.19911,,-0.18239,-0.18329,-0.17408,-0.16578,-0.15266,-0.14563,,-0.12407,-0.11959,-0.078073,,,,,,,,,,,,,,,,,,0.20891,,,,,,,,,,,0.32759,0.32906,0.33002,0.33155,0.33516,0.36076,0.35711,0.38788,0.38348,0.40229,0.41661,0.4373,0.45222,0.46405,0.48848,0.49836,0.51292,0.53583,0.55311,0.57248,0.58442,0.60774,0.64078,0.63822,0.65708,0.66646,0.68626,0.70332,0.72229,0.74004,0.77359
524.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23792,,-0.24901,,-0.21091,-0.22969,-0.20586,-0.19746,,-0.17984,-0.18241,-0.17403,-0.16491,-0.15256,-0.14527,,-0.12275,-0.11841,-0.071351,,,,,,,,,,,,,,,,,,0.20892,,,,,,,,,,,0.32701,0.32896,0.32995,0.33152,0.33512,0.35925,0.35692,0.38662,0.38322,0.4026,0.41658,0.43582,0.45242,0.46464,0.48793,0.49778,0.51303,0.53641,0.55302,0.57169,0.58319,0.60801,0.6411,0.63813,0.65683,0.66654,0.68649,0.70513,0.72237,0.74019,0.77346
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23571,,-0.24877,,-0.20819,-0.22952,-0.20434,-0.19595,,-0.17745,-0.18155,-0.174,-0.16408,-0.15251,-0.14497,,-0.12155,-0.11729,-0.065103,,,,,,,,,,,,,,,,,,0.20892,,,,,,,,,,,0.3263,0.32886,0.32987,0.33151,0.33509,0.3577,0.35676,0.38508,0.38296,0.40297,0.41652,0.43431,0.45265,0.4651,0.48725,0.49724,0.51331,0.53684,0.55284,0.57086,0.58214,0.60829,0.641,0.63797,0.65662,0.66661,0.68694,0.70711,0.72245,0.74028,0.77327
525.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23364,,-0.24857,,-0.20568,-0.22939,-0.20297,-0.19454,,-0.17516,-0.18069,-0.17398,-0.16328,-0.1525,-0.14473,,-0.12044,-0.11623,-0.059226,,,,,,,,,,,,,,,,,,0.20891,,,,,,,,,,,0.32548,0.32877,0.32979,0.33152,0.33507,0.35613,0.35664,0.38332,0.3827,0.4034,0.41642,0.43281,0.45288,0.46544,0.48647,0.49675,0.51372,0.53712,0.55259,0.57002,0.58132,0.60859,0.64049,0.63773,0.65643,0.66666,0.68758,0.70916,0.72251,0.74032,0.77302
526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23176,,-0.24841,,-0.20344,-0.22931,-0.20179,-0.19327,,-0.17301,-0.17984,-0.17399,-0.16252,-0.15252,-0.14455,,-0.11945,-0.11525,-0.053862,,,,,,,,,,,,,,,,,,0.20889,,,,,,,,,,,0.32458,0.32868,0.32969,0.33153,0.33505,0.35462,0.35656,0.38142,0.38245,0.40385,0.41631,0.43139,0.45312,0.46563,0.48563,0.49634,0.51424,0.53723,0.55229,0.56923,0.58077,0.60888,0.63961,0.63744,0.6563,0.66668,0.68835,0.71114,0.72254,0.74029,0.77274
526.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23008,,-0.2483,,-0.20151,-0.22927,-0.20081,-0.19215,,-0.17106,-0.17903,-0.17402,-0.16182,-0.15259,-0.14444,,-0.11861,-0.11437,-0.04914,,,,,,,,,,,,,,,,,,0.20885,,,,,,,,,,,0.32365,0.32861,0.3296,0.33156,0.33504,0.35325,0.35654,0.37947,0.38222,0.40432,0.41618,0.43015,0.45335,0.46567,0.48479,0.49605,0.51485,0.53717,0.55195,0.56854,0.58054,0.60913,0.63841,0.63711,0.65623,0.66668,0.6892,0.71287,0.72256,0.74021,0.77245
527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22864,,-0.24823,,-0.19992,-0.22929,-0.20005,-0.19122,,-0.16935,-0.17827,-0.17406,-0.16119,-0.15268,-0.14439,,-0.11793,-0.11361,-0.045175,,,,,,,,,,,,,,,,,,0.20881,,,,,,,,,,,0.32273,0.32856,0.32951,0.33161,0.33504,0.35209,0.35656,0.37759,0.38203,0.40476,0.41604,0.42916,0.45355,0.46554,0.48399,0.49588,0.5155,0.53693,0.5516,0.568,0.58064,0.60934,0.63699,0.63678,0.65621,0.66666,0.69007,0.71424,0.72254,0.74006,0.77217
527.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22747,,-0.2482,,-0.1987,-0.22936,-0.19953,-0.19049,,-0.1679,-0.17758,-0.17412,-0.16065,-0.15281,-0.14441,,-0.11743,-0.113,-0.042063,,,,,,,,,,,,,,,,,,0.20876,,,,,,,,,,,0.32188,0.32853,0.32943,0.33166,0.33505,0.3512,0.35662,0.37588,0.38189,0.40515,0.4159,0.42846,0.45371,0.46526,0.48328,0.49585,0.51615,0.53653,0.55126,0.56764,0.58106,0.60948,0.63544,0.63646,0.65627,0.66662,0.69089,0.71514,0.72251,0.73988,0.77193
528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22658,,-0.24823,,-0.19788,-0.22947,-0.19926,-0.18998,,-0.16674,-0.17697,-0.1742,-0.16021,-0.15298,-0.1445,,-0.11712,-0.11254,-0.03988,,,,,,,,,,,,,,,,,,0.2087,,,,,,,,,,,0.32114,0.32852,0.32937,0.33172,0.33506,0.35063,0.35674,0.37442,0.3818,0.40548,0.41576,0.42811,0.45382,0.46484,0.4827,0.49595,0.51677,0.536,0.55095,0.56748,0.58177,0.60955,0.63388,0.63618,0.65638,0.66655,0.6916,0.71549,0.72245,0.73967,0.77174
528.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22599,,-0.2483,,-0.19748,-0.22963,-0.19924,-0.18969,,-0.16591,-0.17645,-0.17429,-0.15988,-0.15317,-0.14465,,-0.117,-0.11225,-0.03868,,,,,,,,,,,,,,,,,,0.20864,,,,,,,,,,,0.32053,0.32853,0.32931,0.33178,0.33508,0.35041,0.35689,0.3733,0.38177,0.40572,0.41564,0.42811,0.45388,0.46431,0.4823,0.49619,0.5173,0.53537,0.55069,0.56755,0.58273,0.60954,0.63241,0.63595,0.65655,0.66647,0.69213,0.71527,0.72238,0.73945,0.77163
529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22571,,-0.24842,,-0.19749,-0.22983,-0.19947,-0.18963,,-0.16542,-0.17604,-0.17439,-0.15967,-0.15338,-0.14488,,-0.1171,-0.11214,-0.038494,,,,,,,,,,,,,,,,,,0.20858,,,,,,,,,,,0.3201,0.32857,0.32928,0.33185,0.33511,0.35054,0.35707,0.37257,0.38181,0.40586,0.41553,0.42847,0.45388,0.4637,0.48209,0.49655,0.51773,0.53469,0.5505,0.56782,0.58387,0.60946,0.63115,0.6358,0.65675,0.66638,0.69247,0.7145,0.72229,0.73923,0.7716
529.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22576,,-0.24858,,-0.19792,-0.23007,-0.19996,-0.1898,,-0.16527,-0.17575,-0.1745,-0.15957,-0.15361,-0.14515,,-0.11739,-0.1122,-0.039328,,,,,,,,,,,,,,,,,,0.20853,,,,,,,,,,,0.31986,0.32862,0.32927,0.33191,0.33515,0.35103,0.35727,0.37227,0.3819,0.4059,0.41546,0.42918,0.45383,0.46305,0.48209,0.497,0.51801,0.53399,0.55039,0.56829,0.58512,0.6093,0.63018,0.63574,0.65698,0.66629,0.69256,0.71323,0.7222,0.73904,0.77165
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22611,,-0.24878,,-0.19876,-0.23035,-0.20068,-0.1902,,-0.16548,-0.17557,-0.17462,-0.1596,-0.15385,-0.14548,,-0.11788,-0.11244,-0.041164,,,,,,,,,,,,,,,,,,0.20848,,,,,,,,,,,0.31983,0.32869,0.32928,0.33197,0.33518,0.35184,0.35749,0.37243,0.38205,0.40583,0.41541,0.43018,0.45371,0.46239,0.4823,0.49752,0.51814,0.53332,0.55037,0.56892,0.58639,0.60908,0.62957,0.63576,0.65722,0.66621,0.69242,0.71157,0.72212,0.73889,0.77178
530.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22678,,-0.24902,,-0.2,-0.23066,-0.20164,-0.19083,,-0.16604,-0.17553,-0.17474,-0.15976,-0.15411,-0.14586,,-0.11854,-0.11286,-0.043958,,,,,,,,,,,,,,,,,,0.20843,,,,,,,,,,,0.32,0.32878,0.3293,0.33202,0.33522,0.35294,0.3577,0.37302,0.38224,0.40565,0.4154,0.43143,0.45355,0.46176,0.48271,0.49808,0.51811,0.53273,0.55045,0.56968,0.58758,0.60881,0.62936,0.63588,0.65745,0.66613,0.69205,0.70963,0.72204,0.73879,0.77198
