14.45,,,,0.84941,0.87091
14.5,,,,0.84952,0.87108
14.55,,,,0.84963,0.87125
14.6,,,,0.84974,0.87142
14.65,,,,0.84986,0.87158
14.7,,,,0.84997,0.87175
14.75,,,,0.85008,0.87192
14.8,,,,0.85019,0.87209
14.85,,,,0.85031,0.87225
14.9,,,,0.85042,0.87242
14.95,,,,0.85053,0.87259
15,,,,0.85065,0.87276
15.05,,,,0.85076,0.87293
15.1,,,,0.85087,0.87309
15.15,,,,0.85098,0.87326
15.2,,,,0.8511,0.87343
15.25,,,,0.85121,0.8736
15.3,,,,0.85132,0.87376
15.35,,,,0.85144,0.87393
15.4,,,,0.85155,0.8741
15.45,,,,0.85166,0.87426
15.5,,,,0.85178,0.87443
15.55,,,,0.85189,0.8746
15.6,,,,0.85201,0.87477
15.65,,,,0.85212,0.87493
15.7,,,,0.85223,0.8751
15.75,,,,0.85235,0.87527
15.8,,,,0.85246,0.87543
15.85,,,,0.85257,0.8756
15.9,,,,0.85269,0.87576
15.95,,,,0.8528,0.87593
16,,,,0.85291,0.8761
16.05,,,,0.85303,0.87626
16.1,,,,0.85314,0.87643
16.15,,,,0.85326,0.87659
16.2,,,,0.85337,0.87676
16.25,,,,0.85348,0.87693
16.3,,,,0.8536,0.87709
16.35,,,,0.85371,0.87726
16.4,,,,0.85382,0.87742
16.45,,,,0.85394,0.87759
16.5,,,,0.85405,0.87775
16.55,,,,0.85417,0.87792
16.6,,,,0.85428,0.87808
16.65,,,,0.85439,0.87824
16.7,,,,0.85451,0.87841
16.75,,,,0.85462,0.87857
16.8,,,,0.85473,0.87874
16.85,,,,0.85485,0.8789
16.9,,,,0.85496,0.87906
16.95,,,,0.85508,0.87922
17,,,,0.85519,0.87939
17.05,,,,0.8553,0.87955
17.1,,,,0.85542,0.87971
17.15,,,,0.85553,0.87987
17.2,,,,0.85564,0.88004
17.25,,,,0.85576,0.8802
17.3,,,,0.85587,0.88036
17.35,,,,0.85598,0.88052
17.4,,,,0.8561,0.88068
17.45,,,,0.85621,0.88084
17.5,,,,0.85632,0.881
17.55,,,,0.85643,0.88116
17.6,,,,0.85655,0.88132
17.65,,,,0.85666,0.88148
17.7,,,,0.85677,0.88164
17.75,,,,0.85689,0.8818
17.8,,,,0.857,0.88196
17.85,,,,0.85711,0.88212
17.9,,,,0.85722,0.88228
17.95,,,,0.85734,0.88244
18,,,,0.85745,0.88259
18.05,,,,0.85756,0.88275
18.1,,,,0.85767,0.88291
18.15,,,,0.85778,0.88307
18.2,,,,0.8579,0.88322
18.25,,,,0.85801,0.88338
18.3,,,,0.85812,0.88353
18.35,,,,0.85823,0.88369
18.4,,,,0.85834,0.88385
18.45,,,,0.85846,0.884
18.5,,,,0.85857,0.88416
18.55,,,,0.85868,0.88431
18.6,,,,0.85879,0.88446
18.65,,,,0.8589,0.88462
18.7,,,,0.85901,0.88477
18.75,,,,0.85912,0.88492
18.8,,,,0.85923,0.88508
18.85,,,,0.85934,0.88523
18.9,,,,0.85945,0.88538
18.95,,,,0.85956,0.88553
19,,,,0.85967,0.88568
19.05,,,,0.85978,0.88583
19.1,,,,0.85989,0.88598
19.15,,,,0.86,0.88613
19.2,,,,0.86011,0.88628
19.25,,,,0.86022,0.88643
19.3,,,,0.86033,0.88658
19.35,,,,0.86044,0.88673
19.4,,,,0.86055,0.88688
19.45,,,,0.86066,0.88703
19.5,,,,0.86077,0.88717
19.55,,,,0.86088,0.88732
19.6,,,,0.86099,0.88747
19.65,,,,0.86109,0.88761
19.7,,,,0.8612,0.88776
19.75,,,,0.86131,0.8879
19.8,,,,0.86142,0.88805
19.85,,,,0.86153,0.88819
19.9,,,,0.86163,0.88834
19.95,,,,0.86174,0.88848
20,,,,0.86185,0.88862
20.05,,,,0.86196,0.88877
20.1,,,,0.86206,0.88891
20.15,,,,0.86217,0.88905
20.2,,,,0.86228,0.88919
20.25,,,,0.86238,0.88933
20.3,,,,0.86249,0.88947
20.35,,,,0.86259,0.88961
20.4,,,,0.8627,0.88975
20.45,,,,0.86281,0.88989
20.5,,,,0.86291,0.89003
20.55,,,,0.86302,0.89017
20.6,,,,0.86312,0.8903
20.65,,,,0.86323,0.89044
20.7,,,,0.86333,0.89058
20.75,,,,0.86343,0.89071
20.8,,,,0.86354,0.89085
20.85,,,,0.86364,0.89098
20.9,,,,0.86375,0.89112
20.95,,,,0.86385,0.89125
21,,,,0.86395,0.89139
21.05,,,,0.86406,0.89152
21.1,,,,0.86416,0.89165
21.15,,,,0.86426,0.89178
21.2,,,,0.86436,0.89191
21.25,,,,0.86447,0.89204
21.3,,,,0.86457,0.89217
21.35,,,,0.86467,0.8923
21.4,,,,0.86477,0.89243
21.45,,,,0.86487,0.89256
21.5,,,,0.86497,0.89269
21.55,,,,0.86508,0.89282
21.6,,,,0.86518,0.89295
21.65,,,,0.86528,0.89307
21.7,,,,0.86538,0.8932
21.75,,,,0.86548,0.89332
21.8,,,,0.86558,0.89345
21.85,,,,0.86568,0.89357
21.9,,,,0.86577,0.8937
21.95,,,,0.86587,0.89382
22,,,,0.86597,0.89394
22.05,,,,0.86607,0.89406
22.1,,,,0.86617,0.89419
22.15,,,,0.86627,0.89431
22.2,,,,0.86636,0.89443
22.25,,,,0.86646,0.89455
22.3,,,,0.86656,0.89467
22.35,,,,0.86666,0.89478
22.4,,,,0.86675,0.8949
22.45,,,,0.86685,0.89502
22.5,,,,0.86694,0.89514
22.55,,,,0.86704,0.89525
22.6,,,,0.86714,0.89537
22.65,,,,0.86723,0.89548
22.7,,,,0.86733,0.8956
22.75,,,,0.86742,0.89571
22.8,,,,0.86752,0.89582
22.85,,,,0.86761,0.89594
22.9,,,,0.8677,0.89605
22.95,,,,0.8678,0.89616
23,,,,0.86789,0.89627
23.05,,,,0.86798,0.89638
23.1,,,,0.86808,0.89649
23.15,,,,0.86817,0.8966
23.2,,,,0.86826,0.89671
23.25,,,,0.86835,0.89681
23.3,,,,0.86844,0.89692
23.35,,,,0.86854,0.89703
23.4,,,,0.86863,0.89713
23.45,,,,0.86872,0.89724
23.5,,,,0.86881,0.89734
23.55,,,,0.8689,0.89745
23.6,,,,0.86899,0.89755
23.65,,,,0.86908,0.89765
23.7,,,,0.86917,0.89775
23.75,,,,0.86925,0.89785
23.8,,,,0.86934,0.89795
23.85,,,,0.86943,0.89805
23.9,,,,0.86952,0.89815
23.95,,,,0.86961,0.89825
24,,,,0.86969,0.89835
24.05,,,,0.86978,0.89845
24.1,,,,0.86987,0.89854
24.15,,,,0.86995,0.89864
24.2,,,,0.87004,0.89873
24.25,,,,0.87013,0.89883
24.3,,,,0.87021,0.89892
24.35,,,,0.8703,0.89902
24.4,,,,0.87038,0.89911
24.45,,,,0.87046,0.8992
24.5,,,,0.87055,0.89929
24.55,,,,0.87063,0.89938
24.6,,,,0.87072,0.89947
24.65,,,,0.8708,0.89956
24.7,,,,0.87088,0.89965
24.75,,,,0.87096,0.89973
24.8,,,,0.87105,0.89982
24.85,,,,0.87113,0.89991
24.9,,,,0.87121,0.89999
24.95,,,,0.87129,0.90008
25,,,,0.87137,0.90016
25.05,,,,0.87145,0.90025
25.1,,,,0.87153,0.90033
25.15,,,,0.87161,0.90041
25.2,,,,0.87169,0.90049
25.25,,,,0.87177,0.90057
25.3,,,,0.87185,0.90065
25.35,,,,0.87193,0.90073
25.4,,,,0.872,0.90081
25.45,,,,0.87208,0.90089
25.5,,,,0.87216,0.90096
25.55,,,,0.87223,0.90104
25.6,,,,0.87231,0.90112
25.65,,,,0.87239,0.90119
25.7,,,,0.87246,0.90126
25.75,,,,0.87254,0.90134
25.8,,,,0.87261,0.90141
25.85,,,,0.87269,0.90148
25.9,,,,0.87276,0.90155
25.95,,,,0.87284,0.90162
26,,,,0.87291,0.90169
26.05,,,,0.87298,0.90176
26.1,,,,0.87306,0.90183
26.15,,,,0.87313,0.9019
26.2,,,,0.8732,0.90196
26.25,,,,0.87327,0.90203
26.3,,,,0.87334,0.9021
26.35,,,,0.87341,0.90216
26.4,,,,0.87348,0.90222
26.45,,,,0.87355,0.90229
26.5,,,,0.87362,0.90235
26.55,,,,0.87369,0.90241
26.6,,,,0.87376,0.90247
26.65,,,,0.87383,0.90253
26.7,,,,0.8739,0.90259
26.75,,,,0.87397,0.90265
26.8,,,,0.87404,0.90271
26.85,,,,0.8741,0.90277
26.9,,,,0.87417,0.90282
26.95,,,,0.87424,0.90288
27,,,,0.8743,0.90293
27.05,,,,0.87437,0.90299
27.1,,,,0.87443,0.90304
27.15,,,,0.8745,0.90309
27.2,,,,0.87456,0.90315
27.25,,,,0.87463,0.9032
27.3,,,,0.87469,0.90325
27.35,,,,0.87475,0.9033
27.4,,,,0.87482,0.90335
27.45,,,,0.87488,0.90339
27.5,,,,0.87494,0.90344
27.55,,,,0.875,0.90349
27.6,,,,0.87506,0.90353
27.65,,,,0.87512,0.90358
27.7,,,,0.87518,0.90362
27.75,,,,0.87524,0.90367
27.8,,,,0.8753,0.90371
27.85,,,,0.87536,0.90375
27.9,,,,0.87542,0.90379
27.95,,,,0.87548,0.90383
28,,,,0.87554,0.90387
28.05,,,,0.8756,0.90391
28.1,,,,0.87565,0.90395
28.15,,,,0.87571,0.90399
28.2,,,,0.87577,0.90403
28.25,,,,0.87582,0.90406
28.3,,,,0.87588,0.9041
28.35,,,,0.87594,0.90413
28.4,,,,0.87599,0.90416
28.45,,,,0.87604,0.9042
28.5,,,,0.8761,0.90423
28.55,,,,0.87615,0.90426
28.6,,,,0.87621,0.90429
28.65,,,,0.87626,0.90432
28.7,,,,0.87631,0.90435
28.75,,,,0.87636,0.90438
28.8,,,,0.87641,0.90441
28.85,,,,0.87647,0.90443
28.9,,,,0.87652,0.90446
28.95,,,,0.87657,0.90449
29,,,,0.87662,0.90451
29.05,,,,0.87667,0.90453
29.1,,,,0.87672,0.90456
29.15,,,,0.87676,0.90458
29.2,,,,0.87681,0.9046
29.25,,,,0.87686,0.90462
29.3,,,,0.87691,0.90464
29.35,,,,0.87696,0.90466
29.4,,,,0.877,0.90468
29.45,,,,0.87705,0.9047
29.5,,,,0.87709,0.90472
29.55,,,,0.87714,0.90473
29.6,,,,0.87719,0.90475
29.65,,,,0.87723,0.90476
29.7,,,,0.87727,0.90478
29.75,,,,0.87732,0.90479
29.8,,,,0.87736,0.9048
29.85,,,,0.8774,0.90481
29.9,,,,0.87745,0.90483
29.95,,,,0.87749,0.90484
30,,,,0.87753,0.90484
30.05,,,,0.87757,0.90485
30.1,,,,0.87761,0.90486
30.15,,,,0.87765,0.90487
30.2,,,,0.87769,0.90488
30.25,,,,0.87773,0.90488
30.3,,,,0.87777,0.90489
30.35,,,,0.87781,0.90489
30.4,,,,0.87785,0.90489
30.45,,,,0.87789,0.9049
30.5,,,,0.87792,0.9049
30.55,,,,0.87796,0.9049
30.6,,,,0.878,0.9049
30.65,,,,0.87803,0.9049
30.7,,,,0.87807,0.9049
30.75,,,,0.87811,0.9049
30.8,,,,0.87814,0.9049
30.85,,,,0.87818,0.90489
30.9,,,,0.87821,0.90489
30.95,,,,0.87824,0.90488
31,,,,0.87828,0.90488
31.05,,,,0.87831,0.90487
31.1,,,,0.87834,0.90486
31.15,,,,0.87837,0.90486
31.2,,,,0.87841,0.90485
31.25,,,,0.87844,0.90484
31.3,,,,0.87847,0.90483
31.35,,,,0.8785,0.90482
31.4,,,,0.87853,0.90481
31.45,,,,0.87856,0.9048
31.5,,,,0.87859,0.90478
31.55,,,,0.87862,0.90477
31.6,,,,0.87864,0.90476
31.65,,,,0.87867,0.90474
31.7,,,,0.8787,0.90472
31.75,,,,0.87873,0.90471
31.8,,,,0.87875,0.90469
31.85,,,,0.87878,0.90467
31.9,,,,0.8788,0.90466
31.95,,,,0.87883,0.90464
32,,,,0.87885,0.90462
32.05,,,,0.87888,0.9046
32.1,,,,0.8789,0.90457
32.15,,,,0.87893,0.90455
32.2,,,,0.87895,0.90453
32.25,,,,0.87897,0.9045
32.3,,,,0.879,0.90448
32.35,,,,0.87902,0.90446
32.4,,,,0.87904,0.90443
32.45,,,,0.87906,0.9044
32.5,,,,0.87908,0.90438
32.55,,,,0.8791,0.90435
32.6,,,,0.87912,0.90432
32.65,,,,0.87914,0.90429
32.7,,,,0.87916,0.90426
32.75,,,,0.87918,0.90423
32.8,,,,0.8792,0.9042
32.85,,,,0.87921,0.90417
32.9,,,,0.87923,0.90413
32.95,,,,0.87925,0.9041
33,,,,0.87927,0.90407
33.05,,,,0.87928,0.90403
33.1,,,,0.8793,0.904
33.15,,,,0.87931,0.90396
33.2,,,,0.87933,0.90392
33.25,,,,0.87934,0.90389
33.3,,,,0.87936,0.90385
33.35,,,,0.87937,0.90381
33.4,,,,0.87938,0.90377
33.45,,,,0.8794,0.90373
33.5,,,,0.87941,0.90369
33.55,,,,0.87942,0.90365
33.6,,,,0.87943,0.9036
33.65,,,,0.87944,0.90356
33.7,,,,0.87945,0.90352
33.75,,,,0.87947,0.90347
33.8,,,,0.87948,0.90343
