324.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15733,-0.16925,,-0.16351,,-0.077333,-0.10414,-0.093217,-0.027763,,-0.017903,,,,,,,,,,,,0.18517,,,,0.24112,0.25424,,,,,0.33204,,0.36552,0.36717,0.39819,0.40847,0.43452,0.44093,0.46361,0.48154,0.48998,0.51326,0.52862,0.53883,0.54195,,,,0.63894,0.64828,0.65355,,0.69552,,0.71236,0.72907,0.76228,0.759,0.77533,0.79241,0.7995,0.81128,0.8248
324.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15725,-0.16924,,-0.16348,,-0.077186,-0.10413,-0.093185,-0.027712,,-0.017679,,,,,,,,,,,,0.1852,,,,0.24113,0.2543,,,,,0.33149,,0.36559,0.36717,0.39813,0.40844,0.43384,0.44079,0.46353,0.48141,0.48986,0.51328,0.52871,0.5387,0.54193,,,,0.63894,0.648,0.65354,,0.69557,,0.71245,0.72913,0.76231,0.75891,0.77531,0.79263,0.79948,0.81134,0.82513
324.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15718,-0.16924,,-0.16345,,-0.077062,-0.10412,-0.093154,-0.027691,,-0.017479,,,,,,,,,,,,0.18522,,,,0.24114,0.25436,,,,,0.33101,,0.36565,0.36717,0.39807,0.40841,0.43321,0.44066,0.46346,0.48133,0.48982,0.51332,0.5288,0.53859,0.54191,,,,0.63894,0.64772,0.65352,,0.69561,,0.71254,0.72918,0.76228,0.75879,0.7753,0.79285,0.79944,0.81141,0.82547
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15712,-0.16924,,-0.16342,,-0.076962,-0.10411,-0.093125,-0.027701,,-0.017304,,,,,,,,,,,,0.18525,,,,0.24115,0.25444,,,,,0.33058,,0.3657,0.36716,0.39802,0.40838,0.43264,0.44054,0.46341,0.48129,0.48984,0.51337,0.52891,0.53849,0.54191,,,,0.63893,0.64743,0.65352,,0.69565,,0.71263,0.72924,0.76217,0.75866,0.7753,0.79307,0.7994,0.8115,0.82584
325.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15707,-0.16924,,-0.16339,,-0.076885,-0.1041,-0.093098,-0.027741,,-0.017154,,,,,,,,,,,,0.18528,,,,0.24117,0.25452,,,,,0.33021,,0.36574,0.36716,0.39797,0.40835,0.43214,0.44045,0.46338,0.4813,0.48993,0.51343,0.52902,0.53841,0.54192,,,,0.63892,0.64714,0.65351,,0.69569,,0.71272,0.72928,0.762,0.75852,0.77529,0.79329,0.79934,0.81161,0.82621
325.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15703,-0.16924,,-0.16336,,-0.076832,-0.10409,-0.093072,-0.027812,,-0.017029,,,,,,,,,,,,0.1853,,,,0.24118,0.2546,,,,,0.3299,,0.36577,0.36715,0.39792,0.40833,0.43171,0.44037,0.46336,0.48135,0.49008,0.5135,0.52914,0.53834,0.54194,,,,0.63891,0.64685,0.65351,,0.69574,,0.7128,0.72933,0.76176,0.75837,0.7753,0.7935,0.79927,0.81173,0.8266
325.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15699,-0.16924,,-0.16334,,-0.076802,-0.10408,-0.093049,-0.027913,,-0.01693,,,,,,,,,,,,0.18533,,,,0.2412,0.25469,,,,,0.32965,,0.3658,0.36715,0.39787,0.40831,0.43135,0.44031,0.46336,0.48146,0.49031,0.51359,0.52927,0.53828,0.54198,,,,0.63889,0.64656,0.65352,,0.69578,,0.71288,0.72936,0.76146,0.7582,0.77531,0.7937,0.7992,0.81187,0.82698
326,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15697,-0.16923,,-0.16331,,-0.076796,-0.10407,-0.093027,-0.028044,,-0.016857,,,,,,,,,,,,0.18536,,,,0.24122,0.25479,,,,,0.32947,,0.36581,0.36714,0.39783,0.40829,0.43107,0.44027,0.46337,0.48161,0.4906,0.51368,0.52941,0.53825,0.54203,,,,0.63887,0.64627,0.65353,,0.69582,,0.71296,0.7294,0.7611,0.75803,0.77532,0.79389,0.79911,0.81202,0.82737
326.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15695,-0.16923,,-0.16328,,-0.076814,-0.10406,-0.093007,-0.028205,,-0.016809,,,,,,,,,,,,0.18539,,,,0.24123,0.25489,,,,,0.32936,,0.36581,0.36714,0.39779,0.40827,0.43086,0.44024,0.4634,0.48181,0.49095,0.51379,0.52954,0.53823,0.54209,,,,0.63884,0.64599,0.65354,,0.69586,,0.71303,0.72942,0.76067,0.75785,0.77534,0.79407,0.79902,0.81218,0.82775
326.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15694,-0.16923,,-0.16325,,-0.076856,-0.10404,-0.092989,-0.028396,,-0.016787,,,,,,,,,,,,0.18542,,,,0.24125,0.255,,,,,0.32931,,0.3658,0.36713,0.39775,0.40825,0.43073,0.44024,0.46345,0.48205,0.49137,0.5139,0.52969,0.53823,0.54217,,,,0.63881,0.64572,0.65356,,0.69589,,0.7131,0.72944,0.7602,0.75766,0.77536,0.79423,0.79892,0.81234,0.82812
326.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15694,-0.16922,,-0.16323,,-0.076921,-0.10403,-0.092973,-0.028617,,-0.016792,,,,,,,,,,,,0.18545,,,,0.24127,0.25511,,,,,0.32932,,0.36578,0.36713,0.39772,0.40824,0.43067,0.44025,0.46351,0.48233,0.49184,0.51402,0.52983,0.53824,0.54225,,,,0.63878,0.64546,0.65358,,0.69593,,0.71316,0.72945,0.75967,0.75747,0.77539,0.79437,0.79881,0.81252,0.82848
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15695,-0.16922,,-0.1632,,-0.077011,-0.10402,-0.092959,-0.028867,,-0.016822,,,,,,,,,,,,0.18548,,,,0.24129,0.25522,,,,,0.3294,,0.36576,0.36712,0.39769,0.40823,0.43069,0.44028,0.46359,0.48265,0.49237,0.51415,0.52998,0.53828,0.54235,,,,0.63875,0.64521,0.65361,,0.69596,,0.71321,0.72946,0.7591,0.75728,0.77542,0.7945,0.7987,0.8127,0.82882
327.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15697,-0.16921,,-0.16317,,-0.077124,-0.104,-0.092947,-0.029147,,-0.016879,,,,,,,,,,,,0.18551,,,,0.24131,0.25534,,,,,0.32955,,0.36572,0.36711,0.39767,0.40822,0.43079,0.44033,0.46369,0.48302,0.49295,0.51429,0.53013,0.53833,0.54246,,,,0.63871,0.64498,0.65364,,0.69598,,0.71326,0.72946,0.7585,0.75709,0.77546,0.79461,0.79858,0.81288,0.82914
327.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15699,-0.16921,,-0.16315,,-0.077261,-0.10399,-0.092937,-0.029456,,-0.016961,,,,,,,,,,,,0.18554,,,,0.24133,0.25546,,,,,0.32976,,0.36567,0.36711,0.39765,0.40822,0.43097,0.4404,0.46379,0.48342,0.49358,0.51444,0.53028,0.53839,0.54257,,,,0.63868,0.64476,0.65367,,0.69601,,0.71329,0.72945,0.75786,0.7569,0.7755,0.7947,0.79846,0.81307,0.82944
327.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15703,-0.1692,,-0.16312,,-0.077421,-0.10397,-0.092929,-0.029793,,-0.01707,,,,,,,,,,,,0.18557,,,,0.24135,0.25559,,,,,0.33004,,0.36561,0.3671,0.39763,0.40822,0.43122,0.44049,0.46392,0.48386,0.49426,0.51459,0.53043,0.53847,0.5427,,,,0.63864,0.64457,0.6537,,0.69603,,0.71332,0.72943,0.75719,0.75671,0.77554,0.79477,0.79834,0.81325,0.8297
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15707,-0.1692,,-0.1631,,-0.077605,-0.10396,-0.092923,-0.030158,,-0.017204,,,,,,,,,,,,0.1856,,,,0.24137,0.25571,,,,,0.33038,,0.36555,0.36709,0.39762,0.40822,0.43155,0.44059,0.46405,0.48432,0.49498,0.51474,0.53058,0.53857,0.54283,,,,0.6386,0.64439,0.65374,,0.69605,,0.71335,0.72941,0.75651,0.75654,0.77559,0.79481,0.79822,0.81343,0.82994
328.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15712,-0.16919,,-0.16308,,-0.077813,-0.10394,-0.092919,-0.030551,,-0.017364,,,,,,,,,,,,0.18562,,,,0.24139,0.25584,,,,,0.33078,,0.36547,0.36709,0.39762,0.40822,0.43195,0.44071,0.4642,0.48482,0.49574,0.5149,0.53072,0.53868,0.54297,,,,0.63855,0.64424,0.65378,,0.69606,,0.71336,0.72938,0.75581,0.75637,0.77564,0.79483,0.79811,0.81361,0.83014
328.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15718,-0.16919,,-0.16305,,-0.078043,-0.10393,-0.092917,-0.030972,,-0.017549,,,,,,,,,,,,0.18565,,,,0.24141,0.25597,,,,,0.33124,,0.36539,0.36708,0.39761,0.40822,0.43242,0.44085,0.46436,0.48535,0.49652,0.51506,0.53087,0.5388,0.54312,,,,0.63851,0.64411,0.65382,,0.69607,,0.71336,0.72935,0.75511,0.7562,0.77568,0.79483,0.79799,0.81378,0.8303
328.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15725,-0.16918,,-0.16303,,-0.078296,-0.10391,-0.092917,-0.031419,,-0.01776,,,,,,,,,,,,0.18568,,,,0.24143,0.2561,,,,,0.33175,,0.3653,0.36707,0.39762,0.40823,0.43296,0.441,0.46453,0.48589,0.49734,0.51522,0.531,0.53894,0.54327,,,,0.63847,0.644,0.65387,,0.69608,,0.71336,0.72931,0.75441,0.75605,0.77573,0.79481,0.79788,0.81394,0.83043
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15733,-0.16917,,-0.16301,,-0.078572,-0.10389,-0.092919,-0.031892,,-0.017995,,,,,,,,,,,,0.1857,,,,0.24145,0.25623,,,,,0.33233,,0.3652,0.36707,0.39762,0.40824,0.43356,0.44117,0.46471,0.48646,0.49818,0.51538,0.53113,0.53909,0.54342,,,,0.63842,0.64392,0.65391,,0.69608,,0.71334,0.72926,0.75372,0.75592,0.77578,0.79476,0.79778,0.81409,0.83051
329.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15742,-0.16917,,-0.16299,,-0.07887,-0.10388,-0.092923,-0.032391,,-0.018256,,,,,,,,,,,,0.18573,,,,0.24148,0.25635,,,,,0.33295,,0.36509,0.36706,0.39764,0.40826,0.43423,0.44135,0.46489,0.48704,0.49903,0.51554,0.53126,0.53926,0.54358,,,,0.63838,0.64387,0.65396,,0.69608,,0.71332,0.72921,0.75305,0.75579,0.77584,0.79469,0.79768,0.81422,0.83056
329.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15751,-0.16916,,-0.16297,,-0.079191,-0.10386,-0.09293,-0.032915,,-0.01854,,,,,,,,,,,,0.18575,,,,0.2415,0.25648,,,,,0.33363,,0.36498,0.36705,0.39765,0.40828,0.43495,0.44155,0.46509,0.48764,0.4999,0.51569,0.53137,0.53943,0.54374,,,,0.63834,0.64384,0.654,,0.69607,,0.71329,0.72916,0.75239,0.75569,0.77589,0.7946,0.79759,0.81435,0.83056
329.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15762,-0.16915,,-0.16295,,-0.079533,-0.10384,-0.092938,-0.033464,,-0.018849,,,,,,,,,,,,0.18578,,,,0.24152,0.25661,,,,,0.33435,,0.36486,0.36705,0.39767,0.40829,0.43573,0.44175,0.46529,0.48824,0.50077,0.51585,0.53148,0.53961,0.5439,,,,0.6383,0.64384,0.65405,,0.69606,,0.71325,0.7291,0.75177,0.7556,0.77593,0.79449,0.7975,0.81445,0.83053
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15773,-0.16914,,-0.16293,,-0.079897,-0.10382,-0.092948,-0.034036,,-0.019181,,,,,,,,,,,,0.1858,,,,0.24153,0.25674,,,,,0.33512,,0.36473,0.36704,0.3977,0.40832,0.43656,0.44197,0.4655,0.48885,0.50164,0.516,0.53158,0.5398,0.54406,,,,0.63826,0.64386,0.65409,,0.69605,,0.7132,0.72904,0.75118,0.75552,0.77598,0.79436,0.79743,0.81454,0.83045
330.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15785,-0.16913,,-0.16291,,-0.080282,-0.10381,-0.092961,-0.034631,,-0.019536,,,,,,,,,,,,0.18582,,,,0.24155,0.25686,,,,,0.33593,,0.3646,0.36703,0.39773,0.40834,0.43744,0.44219,0.46571,0.48946,0.50251,0.51615,0.53167,0.53999,0.54422,,,,0.63822,0.64391,0.65414,,0.69603,,0.71315,0.72897,0.75064,0.75547,0.77603,0.79421,0.79737,0.81462,0.83033
330.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15798,-0.16913,,-0.1629,,-0.080687,-0.10379,-0.092975,-0.035248,,-0.019914,,,,,,,,,,,,0.18584,,,,0.24157,0.25698,,,,,0.33678,,0.36447,0.36703,0.39776,0.40836,0.43836,0.44242,0.46592,0.49007,0.50337,0.51629,0.53175,0.54019,0.54438,,,,0.63818,0.64399,0.65418,,0.69601,,0.71309,0.72891,0.75014,0.75543,0.77607,0.79405,0.79731,0.81467,0.83017
330.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15811,-0.16912,,-0.16288,,-0.081113,-0.10377,-0.092992,-0.035886,,-0.020314,,,,,,,,,,,,0.18586,,,,0.24159,0.2571,,,,,0.33766,,0.36433,0.36702,0.3978,0.40839,0.43931,0.44266,0.46614,0.49068,0.50421,0.51642,0.53182,0.54039,0.54453,,,,0.63815,0.6441,0.65423,,0.69599,,0.71302,0.72884,0.74969,0.75541,0.77611,0.79387,0.79727,0.81471,0.82998
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15826,-0.16911,,-0.16286,,-0.081559,-0.10375,-0.09301,-0.036546,,-0.020736,,,,,,,,,,,,0.18588,,,,0.24161,0.25721,,,,,0.33857,,0.36419,0.36702,0.39784,0.40842,0.44029,0.44291,0.46635,0.49127,0.50504,0.51655,0.53188,0.5406,0.54468,,,,0.63812,0.64422,0.65427,,0.69596,,0.71295,0.72877,0.7493,0.75542,0.77615,0.79367,0.79724,0.81473,0.82975
331.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15841,-0.1691,,-0.16285,,-0.082025,-0.10374,-0.09303,-0.037225,,-0.021179,,,,,,,,,,,,0.1859,,,,0.24162,0.25732,,,,,0.3395,,0.36404,0.36701,0.39788,0.40845,0.4413,0.44315,0.46656,0.49185,0.50583,0.51666,0.53193,0.54081,0.54482,,,,0.63809,0.64438,0.65431,,0.69593,,0.71287,0.7287,0.74897,0.75544,0.77618,0.79347,0.79723,0.81472,0.82948
331.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15857,-0.16909,,-0.16284,,-0.082509,-0.10372,-0.093053,-0.037922,,-0.021642,,,,,,,,,,,,0.18591,,,,0.24164,0.25743,,,,,0.34046,,0.36389,0.36701,0.39793,0.40848,0.44233,0.4434,0.46678,0.49242,0.5066,0.51677,0.53196,0.54101,0.54496,,,,0.63806,0.64455,0.65435,,0.69589,,0.71279,0.72863,0.7487,0.75548,0.77621,0.79326,0.79722,0.8147,0.82919
331.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15874,-0.16908,,-0.16282,,-0.083012,-0.1037,-0.093077,-0.038638,,-0.022124,,,,,,,,,,,,0.18593,,,,0.24166,0.25753,,,,,0.34143,,0.36375,0.367,0.39798,0.40852,0.44337,0.44366,0.46698,0.49296,0.50733,0.51687,0.53199,0.54122,0.54508,,,,0.63804,0.64475,0.65438,,0.69586,,0.7127,0.72856,0.7485,0.75554,0.77624,0.79304,0.79723,0.81466,0.82888
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15892,-0.16907,,-0.16281,,-0.083533,-0.10368,-0.093103,-0.039371,,-0.022626,,,,,,,,,,,,0.18594,,,,0.24167,0.25762,,,,,0.34242,,0.3636,0.367,0.39803,0.40855,0.44442,0.44391,0.46719,0.49348,0.50802,0.51695,0.532,0.54142,0.5452,,,,0.63802,0.64496,0.65441,,0.69582,,0.71261,0.72849,0.74837,0.75562,0.77626,0.79282,0.79725,0.8146,0.82854
332.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1591,-0.16906,,-0.1628,,-0.084072,-0.10366,-0.093131,-0.04012,,-0.023146,,,,,,,,,,,,0.18595,,,,0.24168,0.25771,,,,,0.34342,,0.36345,0.36699,0.39809,0.40859,0.44547,0.44416,0.46738,0.49398,0.50867,0.51703,0.532,0.54161,0.54531,,,,0.638,0.64519,0.65444,,0.69578,,0.71252,0.72843,0.7483,0.75571,0.77627,0.7926,0.79728,0.81452,0.82818
332.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15929,-0.16905,,-0.16279,,-0.084627,-0.10364,-0.093161,-0.040885,,-0.023684,,,,,,,,,,,,0.18596,,,,0.2417,0.2578,,,,,0.34442,,0.36331,0.36699,0.39814,0.40863,0.44652,0.4444,0.46757,0.49444,0.50926,0.51709,0.53198,0.5418,0.54541,,,,0.63799,0.64544,0.65446,,0.69574,,0.71243,0.72837,0.74831,0.75582,0.77628,0.79238,0.79733,0.81443,0.82781
332.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15949,-0.16904,,-0.16278,,-0.085199,-0.10363,-0.093193,-0.041663,,-0.024239,,,,,,,,,,,,0.18597,,,,0.24171,0.25788,,,,,0.34542,,0.36316,0.36699,0.3982,0.40866,0.44756,0.44465,0.46775,0.49487,0.50981,0.51715,0.53196,0.54199,0.5455,,,,0.63799,0.6457,0.65448,,0.69569,,0.71234,0.72831,0.74839,0.75595,0.77628,0.79216,0.79738,0.81431,0.82742
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1597,-0.16903,,-0.16277,,-0.085787,-0.10361,-0.093226,-0.042455,,-0.02481,,,,,,,,,,,,0.18597,,,,0.24172,0.25795,,,,,0.34641,,0.36302,0.36699,0.39826,0.4087,0.44859,0.44488,0.46793,0.49527,0.5103,0.51719,0.53192,0.54216,0.54558,,,,0.63798,0.64597,0.6545,,0.69565,,0.71225,0.72826,0.74854,0.75609,0.77628,0.79194,0.79745,0.81419,0.82704
333.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15991,-0.16902,,-0.16277,,-0.08639,-0.10359,-0.093261,-0.043258,,-0.025396,,,,,,,,,,,,0.18598,,,,0.24173,0.25801,,,,,0.3474,,0.36288,0.36698,0.39833,0.40874,0.44959,0.44511,0.46809,0.49563,0.51073,0.51721,0.53187,0.54233,0.54564,,,,0.63798,0.64626,0.65451,,0.69561,,0.71216,0.72821,0.74876,0.75624,0.77628,0.79174,0.79753,0.81405,0.82665
333.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16013,-0.16901,,-0.16276,,-0.087007,-0.10357,-0.093298,-0.044073,,-0.025997,,,,,,,,,,,,0.18598,,,,0.24173,0.25807,,,,,0.34837,,0.36274,0.36698,0.39839,0.40878,0.45057,0.44533,0.46824,0.49594,0.51109,0.51723,0.5318,0.54248,0.54569,,,,0.63799,0.64654,0.65452,,0.69556,,0.71207,0.72817,0.74904,0.75641,0.77627,0.79154,0.79761,0.81389,0.82626
333.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16035,-0.169,,-0.16276,,-0.087638,-0.10355,-0.093337,-0.044898,,-0.026611,,,,,,,,,,,,0.18598,,,,0.24174,0.25812,,,,,0.34933,,0.36261,0.36698,0.39845,0.40882,0.45151,0.44554,0.46837,0.49622,0.5114,0.51723,0.53173,0.54262,0.54573,,,,0.638,0.64684,0.65452,,0.69552,,0.71199,0.72813,0.74939,0.75658,0.77625,0.79136,0.79771,0.81373,0.82588
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16058,-0.16898,,-0.16275,,-0.088282,-0.10354,-0.093377,-0.045732,,-0.027238,,,,,,,,,,,,0.18598,,,,0.24175,0.25817,,,,,0.35026,,0.36249,0.36698,0.39852,0.40885,0.45242,0.44574,0.4685,0.49645,0.51164,0.51721,0.53165,0.54275,0.54576,,,,0.63801,0.64713,0.65452,,0.69548,,0.71191,0.7281,0.7498,0.75676,0.77623,0.7912,0.79781,0.81356,0.82551
334.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16082,-0.16897,,-0.16275,,-0.088939,-0.10352,-0.093418,-0.046573,,-0.027877,,,,,,,,,,,,0.18598,,,,0.24175,0.2582,,,,,0.35116,,0.36237,0.36698,0.39858,0.40889,0.45329,0.44593,0.46861,0.49663,0.51181,0.51719,0.53155,0.54286,0.54577,,,,0.63802,0.64742,0.65451,,0.69544,,0.71183,0.72808,0.75026,0.75695,0.7762,0.79104,0.79791,0.81338,0.82516
334.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16107,-0.16896,,-0.16275,,-0.089608,-0.1035,-0.093461,-0.047421,,-0.028527,,,,,,,,,,,,0.18598,,,,0.24175,0.25823,,,,,0.35204,,0.36225,0.36698,0.39864,0.40893,0.45411,0.4461,0.4687,0.49677,0.51191,0.51715,0.53145,0.54296,0.54577,,,,0.63804,0.64771,0.65451,,0.6954,,0.71177,0.72806,0.75077,0.75714,0.77617,0.79091,0.79803,0.8132,0.82483
334.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16132,-0.16895,,-0.16274,,-0.090288,-0.10349,-0.093506,-0.048275,,-0.029187,,,,,,,,,,,,0.18597,,,,0.24175,0.25825,,,,,0.35288,,0.36214,0.36698,0.39871,0.40896,0.45488,0.44626,0.46878,0.49687,0.51194,0.5171,0.53134,0.54304,0.54576,,,,0.63807,0.648,0.65449,,0.69537,,0.7117,0.72805,0.75133,0.75734,0.77614,0.7908,0.79814,0.81301,0.82452
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16157,-0.16894,,-0.16274,,-0.090978,-0.10347,-0.093552,-0.049133,,-0.029856,,,,,,,,,,,,0.18596,,,,0.24176,0.25826,,,,,0.35368,,0.36204,0.36699,0.39877,0.40899,0.45559,0.4464,0.46885,0.49691,0.5119,0.51703,0.53122,0.54311,0.54573,,,,0.63809,0.64828,0.65447,,0.69533,,0.71165,0.72804,0.75193,0.75753,0.7761,0.7907,0.79826,0.81283,0.82424
335.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16183,-0.16893,,-0.16274,,-0.091678,-0.10345,-0.093599,-0.049994,,-0.030533,,,,,,,,,,,,0.18595,,,,0.24175,0.25827,,,,,0.35444,,0.36195,0.36699,0.39883,0.40903,0.45624,0.44653,0.4689,0.4969,0.51179,0.51696,0.53109,0.54316,0.54569,,,,0.63812,0.64854,0.65445,,0.6953,,0.7116,0.72804,0.75257,0.75772,0.77606,0.79063,0.79838,0.81264,0.824
335.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1621,-0.16892,,-0.16275,,-0.092387,-0.10344,-0.093648,-0.050858,,-0.031217,,,,,,,,,,,,0.18594,,,,0.24175,0.25827,,,,,0.35516,,0.36187,0.36699,0.39889,0.40906,0.45682,0.44664,0.46893,0.49685,0.51162,0.51687,0.53096,0.54319,0.54564,,,,0.63816,0.6488,0.65443,,0.69527,,0.71156,0.72805,0.75323,0.75791,0.77602,0.79058,0.7985,0.81246,0.82378
335.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16237,-0.1689,,-0.16275,,-0.093104,-0.10342,-0.093698,-0.051722,,-0.031907,,,,,,,,,,,,0.18593,,,,0.24175,0.25825,,,,,0.35583,,0.36179,0.36699,0.39894,0.40909,0.45734,0.44674,0.46894,0.49675,0.51137,0.51677,0.53082,0.54321,0.54557,,,,0.63819,0.64904,0.6544,,0.69525,,0.71153,0.72807,0.75392,0.75809,0.77597,0.79056,0.79862,0.81229,0.8236
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16265,-0.16889,,-0.16275,,-0.093828,-0.1034,-0.093749,-0.052586,,-0.032603,,,,,,,,,,,,0.18592,,,,0.24174,0.25824,,,,,0.35644,,0.36173,0.367,0.399,0.40911,0.45779,0.44681,0.46894,0.4966,0.51106,0.51667,0.53067,0.54321,0.54549,,,,0.63823,0.64926,0.65437,,0.69523,,0.7115,0.72809,0.75461,0.75826,0.77592,0.79055,0.79874,0.81212,0.82346
336.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16293,-0.16888,,-0.16276,,-0.094559,-0.10339,-0.093801,-0.053449,,-0.033302,,,,,,,,,,,,0.1859,,,,0.24174,0.25821,,,,,0.357,,0.36167,0.367,0.39905,0.40914,0.45817,0.44687,0.46893,0.4964,0.51068,0.51655,0.53053,0.54319,0.5454,,,,0.63827,0.64946,0.65433,,0.69521,,0.71149,0.72812,0.75532,0.75842,0.77587,0.79058,0.79885,0.81196,0.82336
336.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16321,-0.16887,,-0.16276,,-0.095295,-0.10337,-0.093854,-0.054309,,-0.034005,,,,,,,,,,,,0.18589,,,,0.24173,0.25817,,,,,0.35751,,0.36162,0.367,0.3991,0.40916,0.45847,0.44691,0.46889,0.49616,0.51025,0.51642,0.53038,0.54316,0.5453,,,,0.63831,0.64964,0.65429,,0.6952,,0.71148,0.72816,0.75603,0.75857,0.77582,0.79062,0.79895,0.81182,0.8233
336.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1635,-0.16885,,-0.16277,,-0.096037,-0.10336,-0.093909,-0.055166,,-0.034709,,,,,,,,,,,,0.18587,,,,0.24172,0.25813,,,,,0.35795,,0.36159,0.36701,0.39914,0.40918,0.4587,0.44693,0.46884,0.49588,0.50975,0.51629,0.53023,0.54311,0.54519,,,,0.63835,0.6498,0.65425,,0.69519,,0.71148,0.7282,0.75672,0.75871,0.77577,0.79069,0.79905,0.81168,0.82328
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1638,-0.16884,,-0.16278,,-0.096783,-0.10334,-0.093964,-0.056018,,-0.035415,,,,,,,,,,,,0.18585,,,,0.24171,0.25808,,,,,0.35834,,0.36156,0.36701,0.39919,0.4092,0.45885,0.44693,0.46877,0.49555,0.5092,0.51615,0.53007,0.54304,0.54507,,,,0.63839,0.64994,0.65421,,0.69518,,0.71149,0.72825,0.75741,0.75884,0.77572,0.79077,0.79915,0.81157,0.82331
337.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16409,-0.16883,,-0.16278,,-0.097532,-0.10333,-0.09402,-0.056863,,-0.03612,,,,,,,,,,,,0.18583,,,,0.2417,0.25802,,,,,0.35866,,0.36154,0.36702,0.39923,0.40922,0.45892,0.44691,0.46869,0.49518,0.50859,0.516,0.52992,0.54295,0.54494,,,,0.63844,0.65006,0.65417,,0.69518,,0.71152,0.7283,0.75807,0.75895,0.77567,0.79088,0.79923,0.81146,0.82337
337.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1644,-0.16882,,-0.16279,,-0.098283,-0.10332,-0.094077,-0.057702,,-0.036825,,,,,,,,,,,,0.18581,,,,0.24169,0.25796,,,,,0.35891,,0.36153,0.36702,0.39926,0.40923,0.4589,0.44687,0.46859,0.49478,0.50793,0.51585,0.52977,0.54285,0.5448,,,,0.63848,0.65014,0.65412,,0.69519,,0.71154,0.72835,0.75871,0.75904,0.77562,0.79101,0.7993,0.81138,0.82348
