220.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.094158,-0.095785,,-0.06199,-0.059136,-0.041849,,0.001905,,,0.0093379,0.0074359,,,,,,,,,0.2405,,0.26062,,,,0.32657,,,,0.40376,,0.39837,0.42577,0.42863,,0.49151,0.49719,0.51115,0.52246,0.55324,0.55907,0.5831,0.58556,,,,,0.68795,0.68995,,0.71668,,0.74832,,0.79001,0.79954,0.80839,0.8214,0.82822
220.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.093736,-0.095721,,-0.06198,-0.059148,-0.041771,,0.0023304,,,0.0094437,0.0074666,,,,,,,,,0.23967,,0.26057,,,,0.32647,,,,0.40297,,0.3983,0.42566,0.42838,,0.4915,0.49716,0.51113,0.52245,0.55326,0.55919,0.58359,0.58557,,,,,0.68766,0.68941,,0.7166,,0.74832,,0.79026,0.79987,0.8084,0.82141,0.82829
221,,,,,,,,,,,,,,,,,,,,,,,,,-0.093318,-0.095658,,-0.061972,-0.059162,-0.041692,,0.0027501,,,0.0095465,0.0074963,,,,,,,,,0.23884,,0.26053,,,,0.32632,,,,0.40217,,0.39823,0.42555,0.42814,,0.49149,0.49712,0.51112,0.52245,0.55328,0.55932,0.58406,0.58558,,,,,0.68743,0.68897,,0.71652,,0.74833,,0.79052,0.8002,0.80841,0.82146,0.82837
221.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.092902,-0.095597,,-0.061966,-0.059179,-0.041613,,0.003164,,,0.0096462,0.007525,,,,,,,,,0.23801,,0.26048,,,,0.32614,,,,0.40136,,0.39816,0.42544,0.4279,,0.49148,0.49709,0.51111,0.52244,0.5533,0.55946,0.58452,0.58559,,,,,0.68724,0.68863,,0.71644,,0.74834,,0.79079,0.80054,0.80841,0.82156,0.82846
221.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.09249,-0.095536,,-0.061964,-0.059198,-0.041532,,0.0035717,,,0.0097426,0.0075527,,,,,,,,,0.23719,,0.26044,,,,0.32591,,,,0.40055,,0.39809,0.42533,0.42767,,0.49147,0.49706,0.5111,0.52244,0.55332,0.55961,0.58497,0.5856,,,,,0.68711,0.68841,,0.71637,,0.74835,,0.79107,0.80086,0.8084,0.82169,0.82856
221.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.09208,-0.095476,,-0.061963,-0.05922,-0.041451,,0.0039728,,,0.0098356,0.0075793,,,,,,,,,0.23637,,0.26039,,,,0.32565,,,,0.39973,,0.39802,0.42523,0.42744,,0.49146,0.49704,0.51109,0.52244,0.55335,0.55976,0.5854,0.58561,,,,,0.68704,0.68829,,0.7163,,0.74836,,0.79135,0.80118,0.80839,0.82186,0.82866
222,,,,,,,,,,,,,,,,,,,,,,,,,-0.091675,-0.095418,,-0.061965,-0.059244,-0.041369,,0.004367,,,0.0099253,0.0076048,,,,,,,,,0.23557,,0.26034,,,,0.32534,,,,0.39891,,0.39795,0.42512,0.42721,,0.49145,0.49702,0.51108,0.52244,0.55338,0.55992,0.5858,0.58561,,,,,0.68702,0.68828,,0.71624,,0.74838,,0.79163,0.80149,0.80837,0.82206,0.82878
222.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.091273,-0.09536,,-0.06197,-0.05927,-0.041287,,0.004754,,,0.010011,0.0076292,,,,,,,,,0.23477,,0.26029,,,,0.325,,,,0.3981,,0.39788,0.42502,0.427,,0.49144,0.497,0.51108,0.52244,0.55341,0.56008,0.58619,0.58561,,,,,0.68706,0.68838,,0.71619,,0.7484,,0.79191,0.80179,0.80835,0.8223,0.8289
222.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.090874,-0.095304,,-0.061977,-0.059299,-0.041204,,0.0051335,,,0.010094,0.0076525,,,,,,,,,0.23399,,0.26024,,,,0.32462,,,,0.39729,,0.39781,0.42493,0.42678,,0.49143,0.49699,0.51108,0.52244,0.55344,0.56025,0.58655,0.58561,,,,,0.68716,0.68859,,0.71614,,0.74841,,0.79219,0.80208,0.80833,0.82256,0.82902
222.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.09048,-0.095249,,-0.061986,-0.059331,-0.041121,,0.0055052,,,0.010173,0.0076746,,,,,,,,,0.23322,,0.26019,,,,0.3242,,,,0.39649,,0.39775,0.42483,0.42658,,0.49143,0.49698,0.51108,0.52245,0.55347,0.56042,0.58689,0.58561,,,,,0.6873,0.6889,,0.7161,,0.74843,,0.79247,0.80234,0.8083,0.82286,0.82915
223,,,,,,,,,,,,,,,,,,,,,,,,,-0.09009,-0.095195,,-0.061998,-0.059364,-0.041037,,0.0058687,,,0.010248,0.0076955,,,,,,,,,0.23246,,0.26014,,,,0.32375,,,,0.3957,,0.39768,0.42474,0.42638,,0.49143,0.49697,0.51108,0.52245,0.55351,0.56059,0.5872,0.5856,,,,,0.68751,0.68932,,0.71607,,0.74845,,0.79273,0.80259,0.80826,0.82319,0.82929
223.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.089704,-0.095143,,-0.062013,-0.0594,-0.040953,,0.0062239,,,0.010319,0.0077153,,,,,,,,,0.23172,,0.26009,,,,0.32327,,,,0.39492,,0.39762,0.42466,0.4262,,0.49142,0.49697,0.51109,0.52246,0.55354,0.56077,0.58748,0.58559,,,,,0.68776,0.68985,,0.71605,,0.74847,,0.79299,0.80282,0.80822,0.82354,0.82942
223.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.089322,-0.095091,,-0.06203,-0.059439,-0.040868,,0.0065703,,,0.010387,0.0077338,,,,,,,,,0.231,,0.26004,,,,0.32275,,,,0.39416,,0.39756,0.42458,0.42602,,0.49142,0.49697,0.51109,0.52247,0.55358,0.56094,0.58772,0.58559,,,,,0.68807,0.69047,,0.71603,,0.74849,,0.79323,0.80302,0.80818,0.82391,0.82956
223.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.088946,-0.095041,,-0.06205,-0.059479,-0.040784,,0.0069078,,,0.01045,0.0077511,,,,,,,,,0.23031,,0.25999,,,,0.3222,,,,0.39342,,0.3975,0.4245,0.42586,,0.49142,0.49697,0.5111,0.52248,0.55361,0.56112,0.58794,0.58557,,,,,0.68843,0.69119,,0.71602,,0.74852,,0.79346,0.8032,0.80813,0.8243,0.82969
224,,,,,,,,,,,,,,,,,,,,,,,,,-0.088573,-0.094993,,-0.062072,-0.059522,-0.040699,,0.007236,,,0.01051,0.0077671,,,,,,,,,0.22963,,0.25994,,,,0.32162,,,,0.3927,,0.39744,0.42443,0.4257,,0.49142,0.49698,0.51111,0.52249,0.55365,0.56129,0.58812,0.58556,,,,,0.68883,0.692,,0.71602,,0.74854,,0.79368,0.80335,0.80808,0.8247,0.82983
224.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.088206,-0.094946,,-0.062096,-0.059568,-0.040614,,0.0075546,,,0.010565,0.0077819,,,,,,,,,0.22897,,0.25989,,,,0.32101,,,,0.39201,,0.39739,0.42436,0.42556,,0.49143,0.49699,0.51113,0.5225,0.55369,0.56147,0.58827,0.58555,,,,,0.68928,0.69289,,0.71602,,0.74856,,0.79388,0.80347,0.80803,0.82511,0.82996
224.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.087844,-0.0949,,-0.062123,-0.059615,-0.040529,,0.0078635,,,0.010617,0.0077954,,,,,,,,,0.22835,,0.25984,,,,0.32037,,,,0.39134,,0.39733,0.4243,0.42543,,0.49143,0.497,0.51114,0.52251,0.55372,0.56163,0.58838,0.58553,,,,,0.68977,0.69387,,0.71603,,0.74859,,0.79406,0.80357,0.80797,0.82554,0.83009
224.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.087487,-0.094856,,-0.062152,-0.059665,-0.040443,,0.0081623,,,0.010664,0.0078075,,,,,,,,,0.22774,,0.25978,,,,0.31971,,,,0.39069,,0.39728,0.42425,0.42531,,0.49143,0.49702,0.51116,0.52252,0.55376,0.5618,0.58846,0.58551,,,,,0.6903,0.69491,,0.71606,,0.74861,,0.79421,0.80364,0.80792,0.82596,0.83021
225,,,,,,,,,,,,,,,,,,,,,,,,,-0.087135,-0.094813,,-0.062184,-0.059717,-0.040358,,0.0084508,,,0.010707,0.0078184,,,,,,,,,0.22717,,0.25973,,,,0.31902,,,,0.39008,,0.39724,0.4242,0.42521,,0.49144,0.49704,0.51118,0.52254,0.55379,0.56196,0.5885,0.58549,,,,,0.69086,0.69602,,0.71608,,0.74863,,0.79435,0.80367,0.80786,0.82639,0.83033
225.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.086789,-0.094771,,-0.062218,-0.059771,-0.040274,,0.0087287,,,0.010745,0.007828,,,,,,,,,0.22662,,0.25968,,,,0.31831,,,,0.38951,,0.39719,0.42416,0.42512,,0.49145,0.49707,0.5112,0.52255,0.55383,0.56211,0.5885,0.58547,,,,,0.69145,0.69719,,0.71612,,0.74866,,0.79447,0.80368,0.8078,0.82682,0.83044
225.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.086448,-0.094731,,-0.062255,-0.059827,-0.040189,,0.0089959,,,0.01078,0.0078362,,,,,,,,,0.2261,,0.25964,,,,0.31758,,,,0.38897,,0.39715,0.42412,0.42504,,0.49146,0.4971,0.51122,0.52257,0.55386,0.56226,0.58847,0.58545,,,,,0.69207,0.69841,,0.71616,,0.74868,,0.79456,0.80365,0.80774,0.82723,0.83054
225.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.086113,-0.094693,,-0.062294,-0.059886,-0.040104,,0.009252,,,0.01081,0.007843,,,,,,,,,0.22561,,0.25959,,,,0.31684,,,,0.38846,,0.39712,0.42409,0.42498,,0.49146,0.49713,0.51124,0.52258,0.5539,0.56241,0.5884,0.58543,,,,,0.69272,0.69968,,0.71621,,0.7487,,0.79462,0.8036,0.80769,0.82764,0.83063
226,,,,,,,,,,,,,,,,,,,,,,,,,-0.085784,-0.094656,,-0.062336,-0.059946,-0.04002,,0.0094969,,,0.010835,0.0078485,,,,,,,,,0.22516,,0.25954,,,,0.31608,,,,0.38799,,0.39709,0.42407,0.42493,,0.49147,0.49716,0.51127,0.5226,0.55393,0.56254,0.58829,0.5854,,,,,0.69338,0.70097,,0.71627,,0.74872,,0.79466,0.80352,0.80763,0.82803,0.83072
226.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.085461,-0.09462,,-0.062379,-0.060009,-0.039936,,0.0097303,,,0.010856,0.0078527,,,,,,,,,0.22474,,0.25949,,,,0.3153,,,,0.38757,,0.39706,0.42405,0.4249,,0.49149,0.4972,0.5113,0.52262,0.55396,0.56266,0.58815,0.58538,,,,,0.69405,0.7023,,0.71633,,0.74874,,0.79468,0.8034,0.80757,0.82841,0.83079
226.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.085145,-0.094587,,-0.062425,-0.060074,-0.039853,,0.0099521,,,0.010873,0.0078555,,,,,,,,,0.22435,,0.25945,,,,0.31451,,,,0.38718,,0.39703,0.42404,0.42488,,0.4915,0.49724,0.51132,0.52264,0.55399,0.56278,0.58797,0.58535,,,,,0.69474,0.70363,,0.7164,,0.74876,,0.79467,0.80326,0.80752,0.82876,0.83085
226.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.084834,-0.094554,,-0.062474,-0.06014,-0.03977,,0.010162,,,0.010886,0.0078569,,,,,,,,,0.224,,0.25941,,,,0.31371,,,,0.38684,,0.39701,0.42404,0.42488,,0.49151,0.49728,0.51135,0.52265,0.55402,0.56289,0.58776,0.58533,,,,,0.69543,0.70498,,0.71647,,0.74877,,0.79463,0.80309,0.80746,0.82909,0.8309
227,,,,,,,,,,,,,,,,,,,,,,,,,-0.084531,-0.094524,,-0.062525,-0.060209,-0.039687,,0.01036,,,0.010893,0.0078569,,,,,,,,,0.22368,,0.25936,,,,0.31291,,,,0.38654,,0.39699,0.42405,0.42489,,0.49153,0.49732,0.51138,0.52267,0.55405,0.56298,0.58752,0.5853,,,,,0.69612,0.70632,,0.71655,,0.74879,,0.79457,0.8029,0.80741,0.8294,0.83094
227.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.084233,-0.094495,,-0.062577,-0.060279,-0.039605,,0.010546,,,0.010897,0.0078556,,,,,,,,,0.2234,,0.25932,,,,0.3121,,,,0.38629,,0.39698,0.42406,0.42492,,0.49154,0.49737,0.51141,0.52269,0.55407,0.56307,0.58724,0.58527,,,,,0.6968,0.70766,,0.71663,,0.7488,,0.79449,0.80268,0.80737,0.82967,0.83097
227.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.083943,-0.094467,,-0.062633,-0.060352,-0.039524,,0.010719,,,0.010896,0.0078528,,,,,,,,,0.22315,,0.25928,,,,0.31128,,,,0.38608,,0.39697,0.42408,0.42496,,0.49156,0.49742,0.51144,0.52271,0.5541,0.56314,0.58694,0.58524,,,,,0.69748,0.70897,,0.71672,,0.74881,,0.79438,0.80244,0.80732,0.82992,0.83098
227.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.083659,-0.094442,,-0.06269,-0.060426,-0.039443,,0.01088,,,0.01089,0.0078487,,,,,,,,,0.22295,,0.25925,,,,0.31047,,,,0.38592,,0.39697,0.4241,0.42502,,0.49157,0.49747,0.51148,0.52273,0.55412,0.5632,0.5866,0.58522,,,,,0.69814,0.71026,,0.71681,,0.74882,,0.79425,0.80218,0.80728,0.83013,0.83098
228,,,,,,,,,,,,,,,,,,,,,,,,,-0.083382,-0.094418,,-0.06275,-0.060502,-0.039363,,0.011028,,,0.01088,0.0078433,,,,,,,,,0.22278,,0.25921,,,,0.30965,,,,0.38581,,0.39697,0.42413,0.42509,,0.49159,0.49752,0.51151,0.52275,0.55414,0.56325,0.58624,0.58519,,,,,0.69878,0.7115,,0.7169,,0.74883,,0.79409,0.8019,0.80725,0.8303,0.83097
228.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.083113,-0.094395,,-0.062811,-0.06058,-0.039284,,0.011163,,,0.010865,0.0078364,,,,,,,,,0.22265,,0.25918,,,,0.30884,,,,0.38575,,0.39697,0.42417,0.42518,,0.49161,0.49757,0.51154,0.52277,0.55415,0.56329,0.58586,0.58516,,,,,0.69941,0.7127,,0.71699,,0.74884,,0.79392,0.80161,0.80722,0.83044,0.83095
228.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.08285,-0.094375,,-0.062875,-0.06066,-0.039206,,0.011286,,,0.010846,0.0078282,,,,,,,,,0.22256,,0.25915,,,,0.30803,,,,0.38573,,0.39698,0.42422,0.42528,,0.49163,0.49762,0.51157,0.52278,0.55417,0.56332,0.58545,0.58513,,,,,0.7,0.71385,,0.71708,,0.74884,,0.79372,0.8013,0.80719,0.83054,0.83091
228.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.082595,-0.094356,,-0.062941,-0.060741,-0.039129,,0.011395,,,0.010823,0.0078187,,,,,,,,,0.2225,,0.25912,,,,0.30723,,,,0.38576,,0.39699,0.42427,0.4254,,0.49164,0.49768,0.5116,0.5228,0.55418,0.56333,0.58502,0.58511,,,,,0.70057,0.71494,,0.71718,,0.74885,,0.79351,0.80098,0.80717,0.8306,0.83086
229,,,,,,,,,,,,,,,,,,,,,,,,,-0.082348,-0.094339,,-0.063009,-0.060824,-0.039053,,0.011491,,,0.010795,0.0078077,,,,,,,,,0.22249,,0.25909,,,,0.30645,,,,0.38585,,0.397,0.42433,0.42552,,0.49166,0.49773,0.51164,0.52282,0.55419,0.56333,0.58458,0.58508,,,,,0.7011,0.71596,,0.71727,,0.74885,,0.79328,0.80066,0.80715,0.83062,0.8308
229.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.082108,-0.094323,,-0.063079,-0.060908,-0.038978,,0.011574,,,0.010762,0.0077955,,,,,,,,,0.22251,,0.25906,,,,0.30567,,,,0.38597,,0.39702,0.42439,0.42566,,0.49168,0.49778,0.51167,0.52284,0.5542,0.56332,0.58411,0.58506,,,,,0.70159,0.7169,,0.71736,,0.74884,,0.79304,0.80032,0.80714,0.8306,0.83073
229.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.081875,-0.09431,,-0.063151,-0.060995,-0.038904,,0.011643,,,0.010725,0.0077818,,,,,,,,,0.22258,,0.25904,,,,0.3049,,,,0.38615,,0.39705,0.42446,0.42582,,0.4917,0.49784,0.5117,0.52285,0.5542,0.5633,0.58364,0.58503,,,,,0.70205,0.71776,,0.71745,,0.74884,,0.79278,0.79999,0.80713,0.83054,0.83064
229.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.081651,-0.094298,,-0.063225,-0.061082,-0.038831,,0.011699,,,0.010684,0.0077669,,,,,,,,,0.22268,,0.25902,,,,0.30416,,,,0.38637,,0.39707,0.42453,0.42598,,0.49172,0.49789,0.51173,0.52287,0.5542,0.56326,0.58315,0.58501,,,,,0.70245,0.71853,,0.71754,,0.74884,,0.79252,0.79965,0.80713,0.83044,0.83055
230,,,,,,,,,,,,,,,,,,,,,,,,,-0.081434,-0.094288,,-0.063301,-0.061171,-0.038759,,0.011742,,,0.010638,0.0077507,,,,,,,,,0.22282,,0.259,,,,0.30343,,,,0.38664,,0.39711,0.42461,0.42615,,0.49174,0.49795,0.51176,0.52288,0.5542,0.56321,0.58265,0.58499,,,,,0.70281,0.71921,,0.71763,,0.74883,,0.79224,0.79932,0.80713,0.83031,0.83045
230.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.081226,-0.094279,,-0.063379,-0.061261,-0.038689,,0.011771,,,0.010588,0.0077331,,,,,,,,,0.223,,0.25899,,,,0.30272,,,,0.38696,,0.39714,0.4247,0.42634,,0.49175,0.498,0.51179,0.5229,0.5542,0.56315,0.58215,0.58497,,,,,0.70313,0.71979,,0.71771,,0.74882,,0.79196,0.79899,0.80714,0.83013,0.83034
230.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.081026,-0.094273,,-0.063458,-0.061353,-0.03862,,0.011786,,,0.010534,0.0077142,,,,,,,,,0.22322,,0.25897,,,,0.30203,,,,0.38732,,0.39718,0.42479,0.42653,,0.49177,0.49805,0.51181,0.52291,0.55419,0.56307,0.58165,0.58495,,,,,0.70338,0.72027,,0.71779,,0.74881,,0.79168,0.79867,0.80716,0.82992,0.83022
230.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.080833,-0.094268,,-0.06354,-0.061446,-0.038552,,0.011788,,,0.010475,0.0076941,,,,,,,,,0.22348,,0.25896,,,,0.30137,,,,0.38772,,0.39722,0.42488,0.42674,,0.49179,0.4981,0.51184,0.52292,0.55418,0.56299,0.58114,0.58493,,,,,0.70359,0.72064,,0.71786,,0.74879,,0.7914,0.79836,0.80718,0.82968,0.8301
231,,,,,,,,,,,,,,,,,,,,,,,,,-0.08065,-0.094265,,-0.063623,-0.06154,-0.038485,,0.011776,,,0.010412,0.0076728,,,,,,,,,0.22377,,0.25895,,,,0.30073,,,,0.38816,,0.39727,0.42497,0.42695,,0.49181,0.49815,0.51186,0.52294,0.55417,0.56289,0.58064,0.58491,,,,,0.70374,0.7209,,0.71793,,0.74878,,0.79111,0.79807,0.8072,0.8294,0.82997
231.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.080474,-0.094264,,-0.063707,-0.061636,-0.038421,,0.01175,,,0.010345,0.0076501,,,,,,,,,0.2241,,0.25895,,,,0.30012,,,,0.38865,,0.39732,0.42507,0.42717,,0.49183,0.4982,0.51189,0.52295,0.55416,0.56279,0.58014,0.5849,,,,,0.70384,0.72106,,0.71799,,0.74876,,0.79083,0.79779,0.80723,0.8291,0.82984
231.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.080307,-0.094265,,-0.063794,-0.061732,-0.038357,,0.011711,,,0.010274,0.0076263,,,,,,,,,0.22446,,0.25894,,,,0.29954,,,,0.38917,,0.39737,0.42518,0.42739,,0.49184,0.49824,0.51191,0.52295,0.55414,0.56267,0.57965,0.58489,,,,,0.70387,0.7211,,0.71805,,0.74875,,0.79056,0.79753,0.80727,0.82877,0.8297
231.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.080149,-0.094267,,-0.063881,-0.06183,-0.038295,,0.011658,,,0.010199,0.0076013,,,,,,,,,0.22486,,0.25894,,,,0.29899,,,,0.38973,,0.39742,0.42528,0.42763,,0.49186,0.49829,0.51193,0.52296,0.55412,0.56254,0.57917,0.58488,,,,,0.70386,0.72104,,0.7181,,0.74873,,0.79029,0.79729,0.80731,0.82841,0.82957
232,,,,,,,,,,,,,,,,,,,,,,,,,-0.079999,-0.094272,,-0.063971,-0.061929,-0.038235,,0.011592,,,0.01012,0.0075751,,,,,,,,,0.2253,,0.25895,,,,0.29847,,,,0.39032,,0.39748,0.42539,0.42786,,0.49187,0.49833,0.51195,0.52297,0.5541,0.56241,0.57871,0.58487,,,,,0.70378,0.72086,,0.71814,,0.74871,,0.79004,0.79707,0.80735,0.82803,0.82943
232.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.079858,-0.094278,,-0.064062,-0.062028,-0.038177,,0.011511,,,0.010037,0.0075477,,,,,,,,,0.22577,,0.25895,,,,0.29798,,,,0.39095,,0.39754,0.4255,0.4281,,0.49189,0.49837,0.51196,0.52298,0.55408,0.56227,0.57825,0.58486,,,,,0.70365,0.72057,,0.71817,,0.74869,,0.78979,0.79688,0.8074,0.82764,0.82929
232.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.079726,-0.094286,,-0.064154,-0.062129,-0.03812,,0.011418,,,0.00995,0.0075192,,,,,,,,,0.22627,,0.25896,,,,0.29753,,,,0.39161,,0.3976,0.42561,0.42834,,0.4919,0.4984,0.51198,0.52298,0.55405,0.56212,0.57782,0.58486,,,,,0.70346,0.72017,,0.7182,,0.74866,,0.78956,0.79671,0.80745,0.82723,0.82916
232.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.079603,-0.094296,,-0.064248,-0.06223,-0.038065,,0.01131,,,0.0098593,0.0074896,,,,,,,,,0.2268,,0.25897,,,,0.29712,,,,0.39229,,0.39766,0.42572,0.42859,,0.49191,0.49844,0.51199,0.52298,0.55403,0.56196,0.57741,0.58486,,,,,0.70322,0.71967,,0.71822,,0.74864,,0.78935,0.79657,0.8075,0.82681,0.82903
233,,,,,,,,,,,,,,,,,,,,,,,,,-0.079489,-0.094307,,-0.064343,-0.062332,-0.038011,,0.01119,,,0.009765,0.0074589,,,,,,,,,0.22736,,0.25898,,,,0.29674,,,,0.39301,,0.39773,0.42584,0.42884,,0.49193,0.49847,0.512,0.52298,0.554,0.5618,0.57702,0.58486,,,,,0.70292,0.71907,,0.71823,,0.74862,,0.78915,0.79645,0.80755,0.82638,0.8289
233.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.079384,-0.094321,,-0.064439,-0.062435,-0.03796,,0.011056,,,0.0096671,0.0074272,,,,,,,,,0.22795,,0.25899,,,,0.29641,,,,0.39374,,0.3978,0.42595,0.42908,,0.49194,0.49849,0.51201,0.52298,0.55397,0.56163,0.57665,0.58486,,,,,0.70258,0.71837,,0.71824,,0.74859,,0.78898,0.79637,0.80761,0.82595,0.82878
233.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.079288,-0.094336,,-0.064537,-0.062538,-0.03791,,0.010908,,,0.0095656,0.0073944,,,,,,,,,0.22857,,0.25901,,,,0.29611,,,,0.3945,,0.39786,0.42606,0.42933,,0.49195,0.49852,0.51202,0.52298,0.55393,0.56146,0.57631,0.58486,,,,,0.70218,0.71757,,0.71823,,0.74857,,0.78882,0.79632,0.80767,0.82552,0.82866
233.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.079201,-0.094353,,-0.064635,-0.062642,-0.037863,,0.010748,,,0.0094607,0.0073607,,,,,,,,,0.22921,,0.25903,,,,0.29585,,,,0.39527,,0.39793,0.42617,0.42957,,0.49195,0.49854,0.51202,0.52298,0.5539,0.56129,0.576,0.58487,,,,,0.70174,0.71669,,0.71822,,0.74855,,0.78869,0.7963,0.80773,0.82509,0.82855
234,,,,,,,,,,,,,,,,,,,,,,,,,-0.079123,-0.094372,,-0.064735,-0.062747,-0.037817,,0.010574,,,0.0093524,0.007326,,,,,,,,,0.22988,,0.25905,,,,0.29563,,,,0.39606,,0.398,0.42628,0.42981,,0.49196,0.49855,0.51202,0.52298,0.55387,0.56111,0.57572,0.58488,,,,,0.70126,0.71573,,0.7182,,0.74852,,0.78858,0.7963,0.80778,0.82468,0.82846
234.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.079055,-0.094393,,-0.064836,-0.062852,-0.037773,,0.010387,,,0.0092409,0.0072903,,,,,,,,,0.23057,,0.25908,,,,0.29546,,,,0.39687,,0.39807,0.42639,0.43005,,0.49197,0.49857,0.51202,0.52297,0.55383,0.56094,0.57548,0.58489,,,,,0.70074,0.71469,,0.71817,,0.7485,,0.78849,0.79634,0.80784,0.82427,0.82837
234.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.078996,-0.094415,,-0.064938,-0.062957,-0.037732,,0.010188,,,0.0091262,0.0072537,,,,,,,,,0.23129,,0.2591,,,,0.29533,,,,0.39768,,0.39814,0.4265,0.43028,,0.49197,0.49858,0.51202,0.52297,0.5538,0.56076,0.57526,0.5849,,,,,0.70018,0.71358,,0.71814,,0.74848,,0.78843,0.79641,0.8079,0.82388,0.82829
234.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.078946,-0.09444,,-0.065041,-0.063063,-0.037692,,0.0099757,,,0.0090085,0.0072163,,,,,,,,,0.23202,,0.25913,,,,0.29524,,,,0.3985,,0.39821,0.4266,0.43051,,0.49198,0.49858,0.51201,0.52296,0.55376,0.56058,0.57508,0.58491,,,,,0.69959,0.71241,,0.7181,,0.74846,,0.7884,0.79651,0.80796,0.82351,0.82822
235,,,,,,,,,,,,,,,,,,,,,,,,,-0.078906,-0.094466,,-0.065144,-0.063169,-0.037654,,0.009751,,,0.0088878,0.0071781,,,,,,,,,0.23277,,0.25916,,,,0.29519,,,,0.39932,,0.39828,0.4267,0.43073,,0.49198,0.49859,0.51201,0.52295,0.55372,0.56041,0.57493,0.58493,,,,,0.69897,0.71119,,0.71805,,0.74844,,0.78839,0.79664,0.80801,0.82316,0.82816
235.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.078875,-0.094494,,-0.065249,-0.063275,-0.037619,,0.009514,,,0.0087642,0.007139,,,,,,,,,0.23354,,0.25919,,,,0.29518,,,,0.40015,,0.39835,0.4268,0.43094,,0.49198,0.49858,0.512,0.52294,0.55369,0.56024,0.57483,0.58494,,,,,0.69833,0.70992,,0.71799,,0.74842,,0.78841,0.7968,0.80807,0.82283,0.82812
235.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.078854,-0.094523,,-0.065354,-0.063382,-0.037585,,0.0092648,,,0.008638,0.0070992,,,,,,,,,0.23433,,0.25923,,,,0.29522,,,,0.40097,,0.39842,0.4269,0.43115,,0.49198,0.49858,0.51199,0.52293,0.55365,0.56007,0.57475,0.58496,,,,,0.69766,0.70862,,0.71793,,0.7484,,0.78845,0.79698,0.80812,0.82253,0.82808
235.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.078842,-0.094555,,-0.06546,-0.063488,-0.037554,,0.0090036,,,0.0085091,0.0070586,,,,,,,,,0.23513,,0.25926,,,,0.2953,,,,0.4018,,0.39849,0.42699,0.43134,,0.49198,0.49857,0.51197,0.52292,0.55361,0.5599,0.57472,0.58498,,,,,0.69699,0.70729,,0.71786,,0.74838,,0.78852,0.79719,0.80817,0.82226,0.82806
236,,,,,,,,,,,,,,,,,,,,,,,,,-0.07884,-0.094588,,-0.065566,-0.063594,-0.037525,,0.0087305,,,0.0083777,0.0070174,,,,,,,,,0.23594,,0.2593,,,,0.29543,,,,0.40261,,0.39856,0.42707,0.43153,,0.49198,0.49856,0.51196,0.52291,0.55358,0.55974,0.57472,0.585,,,,,0.6963,0.70594,,0.71779,,0.74837,,0.78861,0.79742,0.80821,0.82203,0.82806
