272,,,,,,,,,,,,,,,,,,,,,,,-0.10469,-0.086103,-0.046539,-0.046051,,-0.015135,0.0010462,,,,,,,,,,,0.23741,,,,,0.31845,,,,0.41551,0.41678,,0.44511,,,0.51354,0.52641,0.53947,,0.5805,0.59293,,,,,0.70974,0.71185,0.71982,0.73401,0.7496,0.77252,0.80342,0.82265,0.82075,0.83934
272.5,,,,,,,,,,,,,,,,,,,,,,,-0.10492,-0.085945,-0.046688,-0.046125,,-0.014969,0.00083739,,,,,,,,,,,0.23727,,,,,0.31795,,,,0.41584,0.41672,,0.4444,,,0.51371,0.52679,0.53966,,0.58034,0.59297,,,,,0.709,0.71186,0.71972,0.7341,0.74967,0.77263,0.8036,0.82247,0.82047,0.83944
273,,,,,,,,,,,,,,,,,,,,,,,-0.10512,-0.085771,-0.046822,-0.046192,,-0.014784,0.00065999,,,,,,,,,,,0.23714,,,,,0.31749,,,,0.4162,0.41667,,0.44377,,,0.5139,0.52719,0.53987,,0.58018,0.59302,,,,,0.70826,0.71186,0.71961,0.73419,0.74975,0.77275,0.80374,0.82222,0.82017,0.83951
273.5,,,,,,,,,,,,,,,,,,,,,,,-0.10529,-0.085579,-0.046943,-0.046252,,-0.014577,0.00051247,,,,,,,,,,,0.23702,,,,,0.31706,,,,0.4166,0.41663,,0.44322,,,0.5141,0.52762,0.54009,,0.58003,0.59307,,,,,0.70752,0.71187,0.7195,0.73429,0.74982,0.77286,0.80384,0.82193,0.81988,0.83955
274,,,,,,,,,,,,,,,,,,,,,,,-0.10544,-0.085366,-0.047051,-0.046307,,-0.014347,0.00039351,,,,,,,,,,,0.23691,,,,,0.31666,,,,0.41704,0.41658,,0.44274,,,0.51432,0.52808,0.54032,,0.5799,0.59312,0.60845,,,,0.70677,0.71188,0.71938,0.73439,0.7499,0.77296,0.80391,0.82158,0.81958,0.83956
274.5,,,,,,,,,,,,,,,,,,,,,,,-0.10557,-0.08513,-0.047148,-0.046356,,-0.014092,0.00030205,,,,,,,,,,,0.23681,,,,,0.31628,,,,0.41752,0.41654,,0.44234,,,0.51455,0.52856,0.54056,,0.57977,0.59318,0.6085,,,,0.70604,0.71188,0.71926,0.7345,0.74997,0.77306,0.80394,0.82117,0.81928,0.83954
275,,,,,,,,,,,,,,,,,,,,,,,-0.10568,-0.08487,-0.047234,-0.0464,,-0.013809,0.0002373,,,,,,,,,,,0.23672,,,,,0.31593,,,,0.41804,0.4165,,0.44201,,,0.5148,0.52908,0.54082,,0.57965,0.59324,0.60854,,,,0.70531,0.71189,0.71914,0.73462,0.75005,0.77316,0.80394,0.82072,0.81899,0.83948
275.5,,,,,,,,,,,,,,,,,,,,,,,-0.10577,-0.084582,-0.04731,-0.04644,,-0.013496,0.00019868,,,,,,,,,,,0.23663,,,,,0.3156,,,,0.4186,0.41647,,0.44175,,,0.51506,0.52962,0.54108,,0.57954,0.5933,0.6086,,,,0.70459,0.71189,0.71902,0.73474,0.75012,0.77324,0.8039,0.82022,0.81869,0.8394
276,,,,,,,,,,,,,,,,,,,,,,,-0.10584,-0.084264,-0.047378,-0.046475,,-0.01315,0.00018588,,,,,,,,,,,0.23655,,,,,0.3153,,,,0.41921,0.41644,,0.44157,,,0.51534,0.53019,0.54136,,0.57945,0.59336,0.60865,0.63068,,,0.70388,0.7119,0.7189,0.73486,0.7502,0.77332,0.80383,0.81968,0.81841,0.83928
276.5,,,,,,,,,,,,,,,,,,,,,,,-0.10589,-0.083912,-0.047437,-0.046507,,-0.012767,0.00019881,,,,,,,,,,,0.23648,,,,,0.31502,,,,0.41986,0.41641,,0.44145,,,0.51564,0.5308,0.54166,,0.57936,0.59343,0.6087,0.63071,,,0.70318,0.71191,0.71878,0.73498,0.75027,0.7734,0.80372,0.8191,0.81813,0.83913
277,,,,,,,,,,,,,,,,,,,,,,,-0.10592,-0.083523,-0.047488,-0.046536,,-0.012344,0.00023762,,,,,,,,,,,0.23641,,,,,0.31476,,,,0.42057,0.41639,,0.44141,,,0.51595,0.53143,0.54196,,0.57928,0.5935,0.60876,0.63073,,,0.7025,0.71191,0.71865,0.73511,0.75034,0.77346,0.80357,0.81848,0.81786,0.83895
277.5,,,,,,,,,,,,,,,,,,,,,,,-0.10594,-0.083093,-0.047532,-0.046561,,-0.011877,0.00030268,,,,,,,,,,,0.23634,,,,,0.31451,,,,0.42133,0.41636,,0.44144,,,0.51628,0.53209,0.54228,,0.57921,0.59357,0.60881,0.63076,,,0.70184,0.71192,0.71853,0.73524,0.75041,0.77352,0.80339,0.81783,0.8176,0.83875
278,,,,,,,,,,,,,,,,,,,,,,,-0.10594,-0.082618,-0.047569,-0.046583,,-0.011362,0.00039461,,,,,,,,,,,0.23628,,,,,0.31429,,,,0.42213,0.41634,,0.44154,,,0.51662,0.53279,0.54261,,0.57915,0.59365,0.60887,0.63079,,,0.7012,0.71193,0.71841,0.73537,0.75048,0.77356,0.80317,0.81715,0.81736,0.83852
278.5,,,,,,,,,,,,,,,,,,,,,,,-0.10592,-0.082093,-0.0476,-0.046602,,-0.010794,0.00051427,,,,,,,,,,,0.23623,,,,,0.31407,,,,0.423,0.41633,,0.44171,,,0.51699,0.53351,0.54295,,0.5791,0.59372,0.60893,0.63082,,,0.70058,0.71194,0.71829,0.73551,0.75055,0.7736,0.80293,0.81644,0.81713,0.83826
279,,,,,,,,,,,,,,,,,,,,,,,-0.10589,-0.081514,-0.047624,-0.046619,,-0.010168,0.00066277,,,,,,,,,,,0.23618,,,,,0.31388,,,,0.42392,0.41631,,0.44195,,,0.51737,0.53427,0.54331,,0.57907,0.5938,0.60899,0.63084,,,0.69999,0.71194,0.71817,0.73564,0.75061,0.77363,0.80265,0.81572,0.81691,0.83798
279.5,,,,,,,,,,,,,,,,,,,,,,,-0.10584,-0.080873,-0.047642,-0.046633,,-0.0094773,0.00084148,,,,,,,,,,,0.23613,,,,,0.3137,,,,0.42491,0.4163,,0.44227,,,0.51777,0.53506,0.54368,,0.57904,0.59389,0.60905,0.63087,,,0.69943,0.71195,0.71806,0.73577,0.75067,0.77365,0.80234,0.81498,0.81672,0.83768
280,,,,,,,,,,,,,,,,,,,,,,,-0.10577,-0.080165,-0.047655,-0.046645,,-0.0087164,0.0010521,,,,,,,,,,,,,,,,0.31353,,,,0.42596,0.41629,,0.44266,,,0.51818,0.53588,0.54406,,0.57902,0.59397,0.60911,0.6309,,,0.69889,0.71196,0.71795,0.7359,0.75072,0.77366,0.80201,0.81422,0.81654,0.83736
280.5,,,,,,,,,,,,,,,,,,,,,,,-0.10568,-0.079383,-0.047662,-0.046655,,-0.0078779,0.0012964,,,,,,,,,,,,,,,,0.31337,,,,0.42708,0.41628,,0.44312,,,0.51862,0.53673,0.54445,,0.57901,0.59405,0.60917,0.63093,,,0.69838,0.71196,0.71784,0.73603,0.75078,0.77366,0.80165,0.81346,0.81638,0.83703
281,,,,,,,,,,,,,,,,,,,,,,,-0.10557,-0.07852,-0.047663,-0.046663,,-0.0069541,0.0015768,,,,,,,,,,,,,,,,0.31323,,,,0.42827,0.41628,,0.44366,,,0.51907,0.53762,0.54486,,0.57901,0.59414,0.60923,0.63095,,,0.69791,0.71197,0.71773,0.73616,0.75082,0.77365,0.80126,0.8127,0.81624,0.83668
281.5,,,,,,,,,,,,,,,,,,,,,,,-0.10545,-0.077565,-0.047659,-0.046668,,-0.0059365,0.0018958,,,,,,,,,,,,,,,,0.31309,,,,0.42954,0.41627,,0.44428,,,0.51954,0.53854,0.54529,,0.57902,0.59423,0.60929,0.63098,,,0.69747,0.71198,0.71763,0.73629,0.75087,0.77364,0.80086,0.81194,0.81613,0.83631
282,,,,,,,,,,,,,,,,,,,,,,,-0.1053,-0.076511,-0.047648,-0.046672,,-0.0048157,0.0022563,,,,,,,,,,,,,,,,0.31297,,,,0.43088,0.41627,,0.44497,,,0.52004,0.5395,0.54572,,0.57905,0.59432,0.60935,0.63101,,,0.69707,0.71198,0.71754,0.73641,0.75091,0.77361,0.80044,0.8112,0.81604,0.83594
282.5,,,,,,,,,,,,,,,,,,,,,,,-0.10512,-0.075347,-0.047633,-0.046674,,-0.0035812,0.0026616,,,,,,,,,,,,,,,,0.31285,,,,0.43231,0.41627,,0.44575,,,0.52055,0.54049,0.54617,,0.57908,0.59442,0.60942,0.63103,,,0.6967,0.71199,0.71744,0.73653,0.75094,0.77357,0.8,0.81046,0.81597,0.83556
283,,,,,,,,,,,,,,,,,,,,,,,-0.10492,-0.074061,-0.047611,-0.046673,,-0.0022218,0.0031154,,,,,,,,,,,,,,,,0.31275,,,,0.43383,0.41628,,0.44661,,,0.52108,0.54151,0.54663,,0.57912,0.59451,0.60948,0.63106,,,0.69637,0.712,0.71736,0.73664,0.75097,0.77352,0.79954,0.80974,0.81593,0.83518
283.5,,,,,,,,,,,,,,,,,,,,,,,-0.1047,-0.07264,-0.047583,-0.046671,,-0.00072491,0.0036218,,,,,,,,,,,,,,,,0.31265,,,,0.43543,0.41628,,0.44755,,,0.52163,0.54257,0.54711,,0.57917,0.59461,0.60955,0.63108,,,0.69609,0.712,0.71728,0.73675,0.75099,0.77347,0.79908,0.80904,0.81591,0.8348
284,,,,,,,,,,,,,,,,,,,,,,,-0.10444,-0.071071,-0.047549,-0.046667,,0.00092334,0.0041853,,,,,,,,,,,,,,,,0.31256,,,,0.43714,0.41629,,0.44857,,,0.52221,0.54367,0.5476,,0.57923,0.59471,0.60961,0.63111,,,0.69584,0.71201,0.7172,0.73685,0.75101,0.7734,0.79861,0.80837,0.81592,0.83441
284.5,,,,,,,,,,,,,,,,,,,,,,,-0.10416,-0.069338,-0.047508,-0.046661,,0.0027381,0.0048112,,,,,,,,,,,,,,,,0.31248,,,,0.43895,0.4163,,0.44969,,,0.5228,0.54481,0.5481,,0.57931,0.5948,0.60967,0.63113,,,0.69564,0.71201,0.71714,0.73695,0.75102,0.77333,0.79813,0.80774,0.81595,0.83403
285,,,,,,,,,,,,,,,,,,,,,,,-0.10385,-0.06752,-0.047462,-0.046653,,0.0046684,0.0054843,,,,,,,,,,,,,,,,0.3124,,,,0.44098,0.41631,,0.45098,,,0.52348,0.54609,0.54867,,0.5794,0.59491,0.60974,0.63116,,,0.69545,0.71202,0.71707,0.73705,0.75103,0.77324,0.79757,0.80704,0.81601,0.8336
285.5,,,,,,,,,,,,,,,,,,,,,,,-0.10357,-0.065749,-0.04742,-0.046644,,0.0065584,0.0061668,,,,,,,,,,,,,,,,0.31231,,,,0.4428,0.41631,,0.45237,,,0.52411,0.54727,0.54918,,0.57951,0.59501,0.6098,0.63117,,,0.69532,0.71202,0.717,0.73711,0.751,0.77308,0.79686,0.80626,0.81613,0.83308
286,,,,,,,,,,,,,,,,,,,,,,,-0.10328,-0.063939,-0.04738,-0.046633,,0.0084643,0.0068749,,,,,,,,,,,,,,,,0.3122,,,,0.44425,0.4163,,0.45375,,,0.52463,0.5482,0.54956,,0.57962,0.59507,0.60983,0.63117,,,0.69525,0.71202,0.71694,0.73711,0.75094,0.77287,0.79611,0.80555,0.81628,0.83256
286.5,,,,,,,,,,,,,,,,,,,,,,,-0.103,-0.062096,-0.047343,-0.046621,,0.010377,0.0076049,,,,,,,,,,,,,,,,0.31207,,,,0.4453,0.41627,,0.45509,,,0.52502,0.54888,0.54982,,0.57974,0.59511,0.60983,0.63116,,,0.69526,0.71202,0.71689,0.73705,0.75084,0.77263,0.79534,0.80493,0.81646,0.83206
287,,,,,,,,,,,,,,,,,,,,,,,-0.10272,-0.060227,-0.047308,-0.046607,,0.012287,0.0083532,,,,,,,,,,,,,,,,0.31194,,,,0.44594,0.41623,,0.45636,,,0.52528,0.54928,0.54993,,0.57986,0.59511,0.60981,0.63113,,,0.69535,0.71201,0.71686,0.73693,0.75071,0.77235,0.79458,0.80443,0.81667,0.8316
287.5,,,,,,,,,,,,,,,,,,,,,,,-0.10244,-0.058337,-0.047277,-0.046591,,0.014185,0.0091158,,,,,,,,,,,,,,,,0.31179,,,,0.44615,0.41617,,0.45753,,,0.5254,0.5494,0.54991,,0.57998,0.59508,0.60976,0.63109,,,0.6955,0.712,0.71685,0.73676,0.75055,0.77206,0.79386,0.80405,0.81689,0.8312
288,,,,,,,,,,,,,,,,,,,,,,,-0.10217,-0.056435,-0.047248,-0.046574,,0.016063,0.0098888,,,,,,,,,,,,,,,,0.31164,,,,0.44593,0.4161,,0.4586,,,0.52538,0.54922,0.54975,,0.58009,0.59502,0.60968,0.63104,,,0.69573,0.71199,0.71685,0.73654,0.75037,0.77175,0.79321,0.80383,0.81711,0.83088
288.5,,,,,,,,,,,,,,,,,,,,,,,-0.1019,-0.054525,-0.047222,-0.046556,,0.017911,0.010668,,,,,,,,,,,,,,,,0.31148,,,,0.44529,0.41602,,0.45953,,,0.52522,0.54876,0.54945,,0.5802,0.59493,0.60959,0.63097,,,0.69601,0.71198,0.71687,0.73628,0.75018,0.77144,0.79265,0.80376,0.81734,0.83065
289,,,,,,,,,,,,,,,,,,,,,,,-0.10165,-0.052615,-0.0472,-0.046537,,0.01972,0.01145,,,,,,,,,,,,,,,,0.31132,,,,0.44423,0.41593,,0.46031,,,0.52491,0.54802,0.54902,,0.58029,0.59481,0.60947,0.6309,,,0.69635,0.71196,0.7169,0.73599,0.74998,0.77115,0.79221,0.80385,0.81755,0.83052
289.5,,,,,,,,,,,,,,,,,,,,,,,-0.10139,-0.050711,-0.04718,-0.046516,,0.02148,0.01223,,,,,,,,,,,,,,,,0.31116,,,,0.44277,0.41583,,0.46092,,,0.52448,0.54702,0.54847,,0.58037,0.59466,0.60934,0.63082,,,0.69673,0.71195,0.71695,0.73567,0.74977,0.77088,0.79189,0.8041,0.81775,0.8305
290,,,,,,,,,,,,,,,,,,,,,,,-0.10115,-0.048821,-0.047165,-0.046494,,0.023185,0.013004,,,,,,,,,,,,,,,,0.31099,,,,0.44093,0.41573,,0.46136,,,0.52392,0.54579,0.54781,,0.58043,0.5945,0.60919,0.63074,,,0.69714,0.71193,0.71701,0.73535,0.74957,0.77064,0.79172,0.80449,0.81792,0.83057
290.5,,,,,,,,,,,,,,,,,,,,,,,-0.10092,-0.04695,-0.047152,-0.046471,,0.024824,0.013769,,,,,,,,,,,,,,,,0.31084,,,,0.43876,0.41562,,0.4616,,,0.52325,0.54435,0.54706,,0.58048,0.59432,0.60904,0.63065,,,0.69756,0.71191,0.71709,0.73502,0.74939,0.77044,0.7917,0.80501,0.81805,0.83076
291,,,,,,,,,,,,,,,,,,,,,,,-0.10069,-0.045105,-0.047144,-0.046448,,0.026391,0.014519,,,,,,,,,,,,,,,,0.31068,,,,0.43628,0.41551,,0.46166,,,0.52249,0.54273,0.54624,,0.58051,0.59412,0.60888,0.63057,,,0.69799,0.71189,0.71717,0.7347,0.74922,0.7703,0.79183,0.80565,0.81815,0.83103
291.5,,,,,,,,,,,,,,,,,,,,,,,-0.10048,-0.043294,-0.047138,-0.046423,,0.027876,0.015251,,,,,,,,,,,,,,,,0.31054,,,,0.43353,0.4154,,0.46152,,,0.52165,0.54097,0.54536,,0.58052,0.59392,0.60872,0.63048,,,0.6984,0.71188,0.71726,0.73441,0.74908,0.7702,0.7921,0.80638,0.8182,0.83139
292,,,,,,,,,,,,,,,,,,,,,,,-0.10027,-0.041522,-0.047137,-0.046398,,0.029273,0.015962,,,,,,,,,,,,,,,,0.3104,,,,0.43057,0.41529,,0.46118,,,0.52075,0.53911,0.54445,,0.58051,0.59372,0.60856,0.63041,,,0.69879,0.71186,0.71735,0.73415,0.74897,0.77017,0.79251,0.80716,0.81821,0.83182
292.5,,,,,,,,,,,,,,,,,,,,,,,-0.10008,-0.039797,-0.047139,-0.046372,,0.030574,0.016646,,,,,,,,,,,,,,,,0.31028,,,,0.42744,0.41518,,0.46067,,,0.51981,0.53719,0.54352,,0.58048,0.59352,0.60841,0.63034,,,0.69914,0.71185,0.71744,0.73393,0.74889,0.77019,0.79304,0.80797,0.81817,0.83231
293,,,,,,,,,,,,,,,,,,,,,,,-0.099904,-0.038123,-0.047145,-0.046345,,0.031773,0.017302,,,,,,,,,,,,,,,,0.31017,,,,0.42419,0.41508,,0.45997,,,0.51884,0.53526,0.54261,,0.58043,0.59334,0.60827,0.63027,,,0.69945,0.71184,0.71752,0.73375,0.74886,0.77027,0.79367,0.80878,0.81809,0.83282
293.5,,,,,,,,,,,,,,,,,,,,,,,-0.099738,-0.036508,-0.047154,-0.046319,,0.032864,0.017924,,,,,,,,,,,,,,,,0.31008,,,,0.4209,0.41499,,0.45912,,,0.51789,0.53336,0.54172,,0.58037,0.59316,0.60815,0.63022,,,0.6997,0.71183,0.71761,0.73364,0.74885,0.77041,0.79437,0.80956,0.81797,0.83335
294,,,,,,,,,,,,,,,,,,,,,,,-0.099586,-0.034957,-0.047167,-0.046291,,0.033841,0.01851,,,,,,,,,,,,,,,,0.31,,,,0.4176,0.4149,,0.45812,,,0.51695,0.53153,0.54089,,0.58029,0.59301,0.60805,0.63018,,,0.69988,0.71183,0.71768,0.73358,0.74889,0.77059,0.79513,0.81027,0.81781,0.83387
294.5,,,,,,,,,,,,,,,,,,,,,,,-0.099448,-0.033477,-0.047183,-0.046264,,0.034698,0.019056,,,,,,,,,,,,,,,,0.30994,,,,0.41436,0.41483,,0.45699,,,0.51606,0.52982,0.54012,,0.5802,0.59287,0.60797,0.63016,,,0.69999,0.71182,0.71774,0.73358,0.74897,0.77083,0.79591,0.81089,0.81762,0.83436
295,,,,,,,,,,,,,,,,,,,,,,,-0.099324,-0.032072,-0.047203,-0.046237,,0.035431,0.01956,,,,,,,,,,,,,,,,0.30989,,,,0.41124,0.41477,,0.45575,,,0.51524,0.52827,0.53945,,0.58009,0.59277,0.60791,0.63015,,,0.70002,0.71183,0.71779,0.73364,0.74907,0.77109,0.79667,0.8114,0.81741,0.83479
295.5,,,,,,,,,,,,,,,,,,,,,,,-0.099216,-0.030748,-0.047227,-0.04621,,0.036037,0.020018,,,,,,,,,,,,,,,,0.30987,,,,0.40829,0.41472,,0.45443,,,0.5145,0.52691,0.53888,,0.57998,0.59269,0.60788,0.63015,,,0.69998,0.71183,0.71782,0.73376,0.74921,0.77138,0.7974,0.81176,0.81718,0.83516
296,,,,,,,,,,,,,,,,,,,,,,,-0.099123,-0.02951,-0.047253,-0.046183,,0.036512,0.020428,,,,,,,,,,,,,,,,0.30987,,,,0.40556,0.41468,,0.45306,,,0.51386,0.52577,0.53843,,0.57986,0.59264,0.60787,0.63017,,,0.69986,0.71184,0.71784,0.73394,0.74938,0.77169,0.79806,0.81198,0.81695,0.83545
296.5,,,,,,,,,,,,,,,,,,,,,,,-0.099046,-0.028363,-0.047283,-0.046156,,0.036853,0.020788,,,,,,,,,,,,,,,,0.30988,,,,0.40309,0.41466,,0.45165,,,0.51333,0.52488,0.53811,,0.57974,0.59263,0.6079,0.6302,,,0.69967,0.71185,0.71784,0.73416,0.74957,0.772,0.79864,0.81204,0.81673,0.83564
297,,,,,,,,,,,,,,,,,,,,,,,-0.098985,-0.02731,-0.047316,-0.04613,,0.037057,0.021095,,,,,,,,,,,,,,,,0.30992,,,,0.40095,0.41466,,0.45025,,,0.51293,0.52427,0.53793,,0.57962,0.59265,0.60794,0.63025,,,0.69941,0.71186,0.71783,0.73443,0.74976,0.7723,0.7991,0.81193,0.81652,0.83572
297.5,,,,,,,,,,,,,,,,,,,,,,,-0.098941,-0.026358,-0.047352,-0.046104,,0.037125,0.021348,,,,,,,,,,,,,,,,0.30997,,,,0.39915,0.41467,,0.44886,,,0.51267,0.52394,0.53789,,0.5795,0.5927,0.60802,0.63031,,,0.6991,0.71188,0.71779,0.73472,0.74997,0.77258,0.79942,0.81167,0.81633,0.8357
298,,,,,,,,,,,,,,,,,,,,,,,-0.098913,-0.025508,-0.047391,-0.046079,,0.037054,0.021545,,,,,,,,,,,,,,,,0.31004,,,,0.39773,0.41469,,0.44753,,,0.51255,0.5239,0.538,,0.57939,0.59278,0.60811,0.63038,,,0.69874,0.7119,0.71775,0.73504,0.75017,0.77284,0.79961,0.81126,0.81616,0.83557
298.5,,,,,,,,,,,,,,,,,,,,,,,-0.098902,-0.024765,-0.047433,-0.046055,,0.036845,0.021685,,,,,,,,,,,,,,,,0.31013,,,,0.39673,0.41473,,0.44628,,,0.51258,0.52416,0.53824,,0.57929,0.59289,0.60823,0.63045,,,0.69834,0.71191,0.71769,0.73537,0.75037,0.77305,0.79964,0.81072,0.81604,0.83535
299,,,,,,,,,,,,,,,,,,,,,,,-0.098908,-0.024132,-0.047477,-0.046032,,0.036499,0.021768,,,,,,,,,,,,,,,,0.31024,,,,0.39615,0.41478,,0.44512,,,0.51275,0.52471,0.53863,,0.5792,0.59303,0.60836,0.63053,,,0.69792,0.71193,0.71762,0.7357,0.75055,0.77322,0.79952,0.81007,0.81595,0.83503
299.5,,,,,,,,,,,,,,,,,,,,,,,-0.098931,-0.023611,-0.047523,-0.04601,,0.036017,0.021792,,,,,,,,,,,,,,,,0.31036,,,,0.39601,0.41485,,0.4441,,,0.51307,0.52554,0.53913,,0.57913,0.59319,0.60851,0.63062,,,0.69749,0.71195,0.71753,0.73602,0.75071,0.77333,0.79925,0.80933,0.81591,0.83463
300,,,,,,,,,,,,,,,,,,,,,,,-0.098971,-0.023204,-0.047571,-0.045989,,0.0354,0.021757,,,,,,,,,,,,,,,,0.31049,,,,0.39631,0.41493,,0.44321,,,0.51351,0.52662,0.53976,,0.57907,0.59337,0.60866,0.63071,,,0.69706,0.71197,0.71745,0.73631,0.75084,0.77339,0.79884,0.80853,0.81592,0.83416
300.5,,,,,,,,,,,,,,,,,,,,,,,-0.099027,-0.022914,-0.047622,-0.045969,,0.034653,0.021663,,,,,,,,,,,,,,,,0.31063,,,,0.39704,0.41501,,0.44249,,,0.51408,0.52794,0.54048,,0.57903,0.59356,0.60883,0.63079,,,0.69666,0.71198,0.71736,0.73657,0.75094,0.77339,0.79831,0.80771,0.81597,0.83366
301,,,,,,,,,,,,,,,,,,,,,,,-0.0991,-0.022742,-0.047673,-0.04595,,0.033777,0.021511,,,,,,,,,,,,,,,,0.31078,,,,0.3982,0.41511,,0.44194,,,0.51477,0.52946,0.54128,,0.57901,0.59376,0.60899,0.63087,,,0.69628,0.712,0.71727,0.73679,0.75101,0.77333,0.79768,0.8069,0.81607,0.83313
301.5,,,,,,,,,,,,,,,,,,,,,,,-0.09919,-0.022688,-0.047727,-0.045933,,0.032778,0.021301,,,,,,,,,,,,,,,,0.31094,,,,0.39977,0.41521,,0.44159,,,0.51555,0.53115,0.54215,,0.57901,0.59397,0.60915,0.63095,,,0.69595,0.71201,0.71718,0.73695,0.75103,0.77321,0.79697,0.80613,0.8162,0.8326
302,,,,,,,,,,,,,,,,,,,,,,,-0.099296,-0.022754,-0.047781,-0.045917,,0.031659,0.021035,,,,,,,,,,,,,,,,0.3111,,,,0.40171,0.41532,,0.44142,,,0.5164,0.53296,0.54306,,0.57903,0.59417,0.6093,0.63102,,,0.69567,0.71202,0.71709,0.73706,0.75102,0.77303,0.79621,0.80542,0.81637,0.83209
302.5,,,,,,,,,,,,,,,,,,,,,,,-0.099418,-0.02294,-0.047837,-0.045903,,0.030427,0.020713,,,,,,,,,,,,,,,,0.31127,,,,0.40399,0.41543,,0.44146,,,0.51732,0.53487,0.54399,,0.57907,0.59436,0.60943,0.63107,,,0.69546,0.71202,0.71702,0.73711,0.75097,0.77281,0.79543,0.80481,0.81657,0.83163
303,,,,,,,,,,,,,,,,,,,,,,,-0.099555,-0.023245,-0.047893,-0.04589,,0.029087,0.020337,,,,,,,,,,,,,,,,0.31143,,,,0.40658,0.41555,,0.44169,,,0.51828,0.53681,0.54492,,0.57912,0.59454,0.60956,0.63112,,,0.69532,0.71202,0.71696,0.7371,0.75088,0.77255,0.79466,0.80433,0.81679,0.83122
303.5,,,,,,,,,,,,,,,,,,,,,,,-0.099708,-0.023669,-0.04795,-0.045879,,0.027646,0.01991,,,,,,,,,,,,,,,,0.31159,,,,0.40942,0.41566,,0.44212,,,0.51925,0.53875,0.54583,,0.5792,0.5947,0.60966,0.63115,,,0.69525,0.71202,0.71691,0.73703,0.75076,0.77227,0.79393,0.80398,0.81702,0.83089
304,,,,,,,,,,,,,,,,,,,,,,,-0.099875,-0.02421,-0.048007,-0.04587,,0.026111,0.019433,,,,,,,,,,,,,,,,0.31175,,,,0.41247,0.41577,,0.44273,,,0.52021,0.54064,0.54669,,0.57929,0.59484,0.60974,0.63117,,,0.69526,0.71202,0.71687,0.7369,0.7506,0.77196,0.79326,0.80379,0.81725,0.83066
304.5,,,,,,,,,,,,,,,,,,,,,,,-0.10006,-0.024867,-0.048064,-0.045863,,0.024489,0.018908,,,,,,,,,,,,,,,,0.3119,,,,0.41568,0.41587,,0.44351,,,0.52115,0.54244,0.54748,,0.57939,0.59495,0.60979,0.63117,,,0.69535,0.71201,0.71685,0.73671,0.75043,0.77165,0.79269,0.80377,0.81747,0.83052
305,,,,,,,,,,,,,,,,,,,,,,,-0.10025,-0.025637,-0.048121,-0.045857,,0.02279,0.01834,,,,,,,,,,,,,,,,0.31204,,,,0.41898,0.41597,,0.44446,,,0.52203,0.5441,0.54819,,0.5795,0.59504,0.60982,0.63116,,,0.69551,0.712,0.71685,0.73648,0.75023,0.77134,0.79223,0.8039,0.81768,0.8305
305.5,,,,,,,,,,,,,,,,,,,,,,,-0.10046,-0.026519,-0.048177,-0.045853,,0.02102,0.01773,,,,,,,,,,,,,,,,0.31217,,,,0.42231,0.41605,,0.44554,,,0.52285,0.54559,0.54879,,0.57961,0.59509,0.60983,0.63114,,,0.69574,0.71198,0.71686,0.7362,0.75003,0.77105,0.7919,0.8042,0.81786,0.83058
306,,,,,,,,,,,,,,,,,,,,,,,-0.10068,-0.027508,-0.048233,-0.045851,,0.019189,0.017082,,,,,,,,,,,,,,,,0.31228,,,,0.42563,0.41613,,0.44674,,,0.52358,0.54686,0.54927,,0.57973,0.59511,0.6098,0.6311,,,0.69604,0.71197,0.71689,0.7359,0.74982,0.77079,0.79172,0.80464,0.81801,0.83076
306.5,,,,,,,,,,,,,,,,,,,,,,,-0.10091,-0.028603,-0.048287,-0.045851,,0.017307,0.016399,,,,,,,,,,,,,,,,0.31238,,,,0.42886,0.41619,,0.44804,,,0.5242,0.5479,0.54963,,0.57986,0.5951,0.60975,0.63104,,,0.69639,0.71195,0.71694,0.73557,0.74962,0.77056,0.7917,0.80521,0.81812,0.83105
307,,,,,,,,,,,,,,,,,,,,,,,-0.10116,-0.029798,-0.04834,-0.045853,,0.015383,0.015686,,,,,,,,,,,,,,,,0.31246,,,,0.43195,0.41624,,0.4494,,,0.5247,0.54866,0.54984,,0.57998,0.59505,0.60967,0.63098,,,0.69677,0.71193,0.717,0.73524,0.74943,0.77038,0.79183,0.80589,0.81819,0.83142
307.5,,,,,,,,,,,,,,,,,,,,,,,-0.10141,-0.031091,-0.048392,-0.045857,,0.013426,0.014946,,,,,,,,,,,,,,,,0.31253,,,,0.43485,0.41628,,0.45081,,,0.52507,0.54914,0.54991,,0.58009,0.59497,0.60957,0.63091,,,0.69719,0.71192,0.71707,0.73491,0.74926,0.77025,0.79211,0.80665,0.81821,0.83186
308,,,,,,,,,,,,,,,,,,,,,,,-0.10168,-0.032475,-0.048442,-0.045863,,0.011448,0.014183,,,,,,,,,,,,,,,,0.31257,,,,0.4375,0.4163,,0.45224,,,0.52529,0.54933,0.54984,,0.5802,0.59486,0.60945,0.63083,,,0.69762,0.7119,0.71715,0.7346,0.74911,0.77018,0.79253,0.80746,0.81819,0.83235
